Accession,Symbol.1,BioFraction,Channel,Genotype,Mixture,Subject,Residuals,Symbol
P27601,Gna13,0.985856721169121,0.00212720543648981,2.61461999864581e-09,2.27904815251157e-11,0.00170260784325449,0.0103134629137238,Gna13
P27612,Plaa,0.878555642356964,0,0.0091564102505329,0.00691234616200265,0.0353482766951323,0.0700273245353685,Plaa
P27641,Xrcc5,0.925462355129764,0.00113376958453394,0.00109328337871234,0.0250224383503316,0,0.0472881535566579,Xrcc5
P27659,Rpl3,0.995376240371443,0,0.00168378147607791,0,0.000491513986226497,0.00244846416625289,Rpl3
P27661,H2afx,0.267628776917784,0,6.37954041677075e-07,0.0407572390709085,0,0.691613346057266,H2afx
P27671,Rasgrf1,0.954344369797679,0,0.00310380416622497,0,0.0349579053912594,0.00759392064483637,Rasgrf1
P27773,Pdia3,0.918586850008559,0.00659644853107804,0.0467833630861527,0,0.00152026377873181,0.0265130745954781,Pdia3
P27808,Mgat1,0.691090707631169,0,0.0834816061049847,0,0.00926389188824413,0.216163794375602,Mgat1
P27870,Vav1,0.709975434177595,0,0,0.0249786469000545,0.0105716271513403,0.25447429177101,Vav1
P28028,Braf,0.863312364223299,1.22219345051076e-11,0.0115245164155897,0.00232521769772656,0.011354184649229,0.111483717001933,Braf
P28063,Psmb8,0.763618828786554,0,0.00933236304631025,1.75699887700724e-10,0,0.227048807991436,Psmb8
P28184,Mt3,0.623125920710842,4.55688747470433e-11,0.0309104881579193,0,1.3066664642401e-10,0.345963590955003,Mt3
P28271,Aco1,0.834587638383211,0.00909971098458282,0,0.0255499914127068,0.0529754062869946,0.0777872529325051,Aco1
P28352,Apex1,0.985517440509656,0,0.00392855017517256,0.00503773730442218,0,0.00551627201074907,Apex1
P28474,Adh5,0.94243416100242,2.45298560323691e-08,0,0.00261717710750273,0.0138444101167589,0.0411042272434622,Adh5
P28571,Slc6a9,0.940377945262303,0,5.97215221254828e-11,0.000462681918437982,0,0.0591593727595374,Slc6a9
P28650,Adssl1,0.962415054141716,0,0,0.0222136703163403,0.00515235343598793,0.010218922105956,Adssl1
P28651,Car8,0.580909332282178,0,0.123493701885889,0.122646046172514,0.0826612508357617,0.090289668823657,Car8
P28652,Camk2b,0.791408004811332,0.00524779160157133,0,0,0,0.203344203587096,Camk2b
P28654,Dcn,0.41187058395779,3.26606018076021e-08,0.200096676573765,0,0.266901704512515,0.121131002295329,Dcn
P28656,Nap1l1,0.728425572572935,1.05259161805668e-09,0,0,0.0453988623401418,0.226175564034331,Nap1l1
P28658,Atxn10,0.802464081438162,0,0.00639410308564233,0.0378739924983361,0.042890604685315,0.110377218292545,Atxn10
P28659,Celf1,0.922672612250701,0,0,0.0147270921529441,0,0.062600295596355,Celf1
P28660,Nckap1,0.947492143651061,0.00868812750538907,0,0,0,0.0438197288435503,Nckap1
P28661,Sept4,0.902240389774027,0.00961963414915517,0.0131515471836316,0.0562158195767734,0.00337361491375249,0.0153989944026604,Sept4
P28663,Napb,0.873405429583889,0.0197352242451541,0,0.0240804422550763,0.0539012716174632,0.028877632298417,Napb
P28665,Mug1,0.538386070955639,0,0.196721101731707,3.06246996777047e-10,0.146416940296125,0.118475886710281,Mug1
P28667,Marcksl1,0.776760513975279,0.0265965530796063,0.0288390171342622,0.0180793242604482,0.0264338985570329,0.123290692993371,Marcksl1
P28704,Rxrb,0.884586092308068,0,0.00207941121768368,0.091304568985654,0.00049173978695803,0.0215381877016366,Rxrb
P28738,Kif5c,0.712048774170915,0,0.109442301324175,0.0430120060796128,0,0.135496918425297,Kif5c
P28740,Kif2a,0.995498654869777,0,0,0,0,0.00450134513022286,Kif2a
P28741,Kif3a,0.966363227674893,4.10158369497651e-09,3.99769479275481e-11,0.000730254115840869,0.00302651609455286,0.0298799979731525,Kif3a
P28798,Grn,0.592927346244864,0.044976888023563,0.2433953880479,0,0.0211011474917726,0.0975992301919006,Grn
P28843,Dpp4,0.817889548765663,0,0.00113662893596994,0.0157025248583465,0.0616664102380071,0.103604887202014,Dpp4
P28867,Prkcd,0.920405859992679,0,0.0300574261402094,0.0200507592465384,3.8354538938225e-10,0.029485954237028,Prkcd
P29268,Ccn2,0.716351789395031,0,0.0113576236771187,0.0139519819222613,0,0.258338605005589,Ccn2
P29341,Pabpc1,0.992604775789182,0,4.83248188073548e-10,0.00257174185603838,0.00040305505761558,0.00442042681391591,Pabpc1
P29351,Ptpn6,0.322296523979682,0,0.026396560986987,0,0.294498244527236,0.356808670506095,Ptpn6
P29387,Gnb4,0.895345934730525,0,0.00589628574690699,0,0.0284451363909711,0.0703126431315968,Gnb4
P29391,Ftl1,0.923182545125148,0.00123405340984616,1.80033439359675e-10,0.0279433062002518,0.0263014733258673,0.0213386217588528,Ftl1
P29416,Hexa,0.747786520648292,2.36251540111241e-10,0.135545738110724,1.28257788860265e-08,0.0298622288221997,0.0868054993567544,Hexa
P29452,Casp1,0.619156679499283,4.93343613576685e-11,0,0.0931628110854885,0,0.287680509365894,Casp1
P29533,Vcam1,0.906376677947273,0.0238326372654579,0.0370670380137022,0.009494866698925,0.00871793006498379,0.0145108500096579,Vcam1
P29595,Nedd8,0.827030459529516,0,0.0120768394690097,0.00959555050741669,0,0.151297150494058,Nedd8
P29699,Ahsg,0.842097875816995,1.34361909104894e-11,0.00613821057982194,0.0180055433000201,0.0296744915119677,0.104083878777759,Ahsg
P29758,Oat,0.989649432636836,6.56473845035082e-12,0,0.00099954408614953,0,0.00935102327044967,Oat
P29788,Vtn,0.91394714795573,0,0.0357865479142491,0.00704460799042026,0,0.0432216961396007,Vtn
P30275,Ckmt1,0.962058909721001,3.62831377591577e-10,0.00297542407206304,0.0123518052931334,0.00434756702611022,0.0182662935248612,Ckmt1
P30416,Fkbp4,0.888837637848678,0,0,0.0321235711397609,0.00345422938931513,0.075584561622246,Fkbp4
P30678,Gna15,0.837984101202249,0,0,0.0118137747469829,0,0.150202124050768,Gna15
P30875,Sstr2,0.931380552775442,1.2592496502173e-11,0.005745618114771,0.00300135400071814,0.0181485435940236,0.0417239315024528,Sstr2
P30999,Ctnnd1,0.9852014801383,0,0,0.00509036477999599,0,0.00970815508170383,Ctnnd1
P31230,Aimp1,0.991634250679554,0,0,0.00251395903067609,0.000926150235296763,0.00492564005447297,Aimp1
P31324,Prkar2b,0.725610765409107,0,0.0234342793013264,7.54263625279876e-11,0.0567164455520303,0.19423850966211,Prkar2b
P31428,Dpep1,0.903179039902543,3.26708841211276e-10,0.00925355629929467,0.00278016751118762,0,0.0847872359602661,Dpep1
P31648,Slc6a1,0.988487664718718,0,0,0,0.00137070742757617,0.0101416278537061,Slc6a1
P31649,Slc6a13,0.616300149185797,0,0,0.0486232317387883,0.0146197035395893,0.320456915535826,Slc6a13
P31650,Slc6a11,0.95219805197345,0,0.0120969568088685,2.36475963609448e-06,0.00521617462825014,0.0304864518297951,Slc6a11
P31750,Akt1,0.639270922318236,0,0,0.000644516098482311,0,0.360084561583282,Akt1
P31786,Dbi,0.812014971048677,2.09067076060332e-10,0.0184139397079898,0.0664003147095236,0,0.103170774324742,Dbi
P31938,Map2k1,0.929414089994828,0,0.00232466029207807,0,0.00125918956825464,0.0670020601448396,Map2k1
P32020,Scp2,0.973465287822138,0,0,0.00605314755064561,9.35750568870919e-12,0.0204815646178592,Scp2
P32037,Slc2a3,0.970314099688814,0,0,0.013510946069393,0.00148487174040317,0.0146900825013894,Slc2a3
P32067,Ssb,0.985452247081592,0,0,0,0.000162416485017155,0.0143853364333911,Ssb
P32211,Chrm4,0.702246225868693,0,0,0,0,0.297753774131307,Chrm4
P32233,Drg1,0.989434733204874,0,0,0.00268754181409302,7.52044366688999e-12,0.00787772497351282,Drg1
P32261,Serpinc1,0.789492815912199,0,0.00438362421807034,0.0097710718743886,0.0477490186792894,0.148603469316052,Serpinc1
P32507,Nectin2,0.931530238079885,0,0.00537879564801475,0,0.000321932627203648,0.0627690336448965,Nectin2
P32848,Pvalb,0.840536353798892,2.51942438389609e-08,0.0202611114045404,0.0296157214673112,3.36548978648194e-09,0.109586784769523,Pvalb
P32883,Kras,0.801257409223272,0,0.0542387463668076,0.0438563976623908,0,0.10064744674753,Kras
P32921,Wars,0.907260761659138,0.00216572466356413,0.0069675472574141,0.00835207024840311,1.92859216113286e-10,0.0752538959786216,Wars
P33173,Kif1a,0.90216526026034,0,0.0281255925323513,0.0252585808324212,0.0144583278755978,0.0299922384992894,Kif1a
P33175,Kif5a,0.893918413938242,0,0.00998193406945623,0.0063568091301741,0.0076192192028743,0.0821236236592534,Kif5a
P33622,Apoc3,0.793549108207886,2.91302678457813e-10,1.9767495306257e-10,8.5984462062349e-11,0.0472854802415388,0.159165410975613,Apoc3
P34022,Ranbp1,0.970401624610696,7.55678051947891e-12,0,0,0,0.0295983753817473,Ranbp1
P34152,Ptk2,0.952964733258489,0.00559277614974091,2.8828951735398e-12,0.00852178505160452,0.00869876313138876,0.0242219424058935,Ptk2
P34884,Mif,0.85649539825736,0,0.01089205129959,0.0430968151682615,0.00757174498093891,0.0819439902938494,Mif
P34914,Ephx2,0.948575761492896,0,0.00364880152849646,0.00839579069363873,0,0.0393796462849687,Ephx2
P34928,Apoc1,0.921791291319565,0,2.29415592443235e-10,0.0130422548830604,0.0406055693884114,0.0245608841795478,Apoc1
P35123,Usp4,0.935893553972482,0.00342115562934256,0,0.00339987200915623,0,0.0572854183890193,Usp4
P35235,Ptpn11,0.734484614945248,0,0.0129649284121755,0.0836706154714761,0.0993442853638899,0.0695355558072105,Ptpn11
P35278,Rab5c,0.883202742199405,0,1.93314734201078e-10,0.0231047017519439,0.0326881355691095,0.0610044202862272,Rab5c
P35279,Rab6a,0.953120738872174,3.42975511762761e-11,0.0122905323847279,0,3.37519020881922e-10,0.034588728371281,Rab6a
P35282,Rab21,0.521804478136781,0.0124268968371705,0.41296486751454,0.00168903295727163,0.0243652165462211,0.0267495080080158,Rab21
P35283,Rab12,0.916388193486092,0,6.61592624147971e-10,0,0.0169485777445451,0.0666632281077707,Rab12
P35285,Rab22a,0.755554240656251,0,0.00268553511787823,0.0425181206054595,0.00541317643667298,0.193828927183738,Rab22a
P35288,Rab23,0.943698222120348,5.42106596393258e-11,0.00556842096960253,2.9825102321773e-10,0.0185549050026466,0.0321784515549417,Rab23
P35290,Rab24,0.805056825679725,0,0,0.0125046987568193,0.0119892209633315,0.170449254600124,Rab24
P35293,Rab18,0.957881768581933,3.75093210019936e-11,0.00104594154017574,0.00557546126917877,0,0.0354968285712035,Rab18
P35436,Grin2a,0.963652561547494,5.2786573307104e-10,0.011481161555204,0,0.0032798564286367,0.0215864199407998,Grin2a
P35438,Grin1,0.971412447037019,0,0.00332690142895218,7.28084869856149e-12,0,0.0252606515267477,Grin1
P35454,Oxt,0.168060592338532,0.0398624977579766,1.40205645483586e-10,0.447101562142201,0.270558268341526,0.0744170792795589,Oxt
P35455,Avp,0.317220737589655,0.0312746134352552,1.56757320347196e-08,0.00918313993544458,0.523421598636327,0.118899894727587,Avp
P35486,Pdha1,0.986769758817469,0,5.08293711212473e-11,0.000130331310932814,0,0.0130999098207692,Pdha1
P35505,Fah,0.881092388851859,0.00437459871348006,0,0.0695620441333001,0.0140896756998409,0.0308812926015198,Fah
P35546,Ret,0.823499129595138,0.0565382893252943,0,0.00512230084857773,0.053817304230219,0.0610229760007708,Ret
P35550,Fbl,0.97045751892687,0,0,0.00337870407647397,0.0115286330418934,0.0146351439547633,Fbl
P35564,Canx,0.928784503858178,0.00386425888074379,0.0446604706266381,8.01738637639153e-10,0.00470017004684259,0.017990595785859,Canx
P35569,Irs1,0.946029019362235,0,0,0.00992851663095135,0,0.0440424640068136,Irs1
P35583,Foxa2,0.76970140709823,0,0,0,0,0.23029859290177,Foxa2
P35585,Ap1m1,0.865336382003633,0,0.023202650559753,0.00231460915277741,0,0.109146358283837,Ap1m1
P35700,Prdx1,0.764908709972263,0,0,0.0911000712502067,0.0227204705473815,0.121270748230149,Prdx1
P35762,Cd81,0.912703129649875,0.00866098910950544,0.0154770412445528,0,0.0181186053727647,0.0450402346233018,Cd81
P35802,Gpm6a,0.945239692276224,0,0,0.0190980212370211,0.0093972650942278,0.0262650213925266,Gpm6a
P35803,Gpm6b,0.935258107275013,0.00703566155162556,1.57879294133347e-11,0.0284434171001441,0.0126659368196409,0.0165968772377883,Gpm6b
P35821,Ptpn1,0.917098378458933,0.0202584561971071,0.00695347275420224,1.87093957308689e-11,0,0.0556896925710483,Ptpn1
P35822,Ptprk,0.928214820664366,0,0,0,0,0.0717851793356337,Ptprk
P35846,Folr1,0.904282890015766,0,0,0.0290780781313715,1.39628231361878e-10,0.0666390317132341,Folr1
P35922,Fmr1,0.994954936298044,0,0.000225105673601654,0,0.000982316743768284,0.00383764128458632,Fmr1
P35951,Ldlr,0.809617606447283,7.08087442580899e-10,0.0318015392642297,0.0834734333997365,0.0186712611026728,0.0564361590779911,Ldlr
P35979,Rpl12,0.989744851039762,0,0,0.00192801352865966,0.000136208691891811,0.0081909267396865,Rpl12
P35980,Rpl18,0.978918911604159,0.00170667275553051,0.00256399080429469,0.00213027194597049,1.98058839902747e-12,0.0146801528880647,Rpl18
P36371,Tap2,0.78694608294798,0,0,0.00459131437563985,0,0.208462602676381,Tap2
P36536,Sar1a,0.847674781219533,0,0.00566245374359196,0.0967683056348971,0,0.0498944594019778,Sar1a
P36552,Cpox,0.881984617226102,0,0.000897685594845822,0.00873130060657078,0,0.108386396572481,Cpox
P36895,Bmpr1a,0.864884549153177,0,0.00274703033180335,0.037444542631783,0,0.0949238778832362,Bmpr1a
P36916,Gnl1,0.949935333848778,0.000762863252663981,0.00334743297036736,4.11537033558426e-11,0.00606037309674958,0.0398939967902876,Gnl1
P36993,Ppm1b,0.898115917119849,4.50178751938201e-06,0,0.0248298585100929,0,0.0770497225825391,Ppm1b
P37040,Por,0.943995744354209,0.000716024430948456,0.0167005549465146,0,0.00483437167047783,0.0337533045978504,Por
P37172,Acvr1,0.613846908880067,0,0.0632260298246632,5.12834615433569e-11,0.00537951684932494,0.317547544394662,Acvr1
P37804,Tagln,0.743940911611984,3.16496484721826e-11,1.50346109690763e-08,0,0.177252097526559,0.0788069757951968,Tagln
P38060,Hmgcl,0.983019138728849,0,0,0,0,0.0169808612711506,Hmgcl
P38585,Ttl,0.564541629482764,0,0.00176255829102345,0.174656618014186,0,0.259039194212027,Ttl
P38647,Hspa9,0.988297088282842,0.000174199543024997,0,0,3.43854602738472e-12,0.0115287121706949,Hspa9
P39053,Dnm1,0.918469110274182,0,0.0612691870510109,0.000227724486998881,0.000758942336438663,0.0192750358513695,Dnm1
P39054,Dnm2,0.906649187836762,6.49434417034914e-11,0.0175881984291054,0.0191282231403537,0.00491638871567134,0.0517180018131644,Dnm2
P39061,Col18a1,0.955053981624747,0.00481095938081799,0.00175926557392224,0.000780352077563398,0.00324876708803787,0.0343466742549116,Col18a1
P39087,Grik2,0.923155800107061,0,0.00296640700059416,0.0235990192655613,0,0.0502787736267839,Grik2
P39098,Man1a2,0.675951184699536,0,1.27567101914905e-10,0.0326443698472911,0.13953563346847,0.151868811857136,Man1a2
P39447,Tjp1,0.857607849872565,0.0129533816299634,0,0.0279730259830308,0.00151565446756076,0.0999500880468798,Tjp1
P39688,Fyn,0.975953187990566,0,0,0,0,0.024046812009434,Fyn
P40124,Cap1,0.934626791058641,0.00174305628677044,0.0249521499678267,0,0.0236913197174942,0.0149866829692681,Cap1
P40142,Tkt,0.907332376602309,0,0,0.0171657975764993,0.034469218172879,0.0410326076483122,Tkt
P40237,Cd82,0.80622718664147,0.0109434353698116,0,0.128407700902295,0.0186731752905106,0.035748501795912,Cd82
P40240,Cd9,0.722259785929781,0.0289788401863802,0.102552326225834,1.53141728343645e-09,0.0951651176507969,0.0510439284757907,Cd9
P40336,Vps26a,0.694684154076834,0,0.0161083272480533,1.36101207218792e-09,0.161414134313453,0.127793383000648,Vps26a
P40630,Tfam,0.980125788551184,0,0,0.00604765075601061,0,0.013826560692805,Tfam
P40694,Ighmbp2,0.980895890048846,0,0,0.00162401370501589,0.000962915521535914,0.0165171807246019,Ighmbp2
P41105,Rpl28,0.992032507637528,0.00225981180249108,0,0.000645171050702008,0,0.00506250950927867,Rpl28
P41216,Acsl1,0.912369521045768,0.00679398748054036,0.00229897071870453,0,0.0216503532907041,0.056887167464283,Acsl1
P41233,Abca1,0.888555930187051,0,8.09473794920344e-12,0.034788870134644,0.0188813252225911,0.057773874447619,Abca1
P41234,Abca2,0.798596802134867,0.0453823123368458,0.134055831063281,0.00496404029505245,0,0.0170010141699532,Abca2
P41241,Csk,0.686354292291459,0,0.0609280759866686,0.10774764116493,0,0.144969990556943,Csk
P41242,Matk,0.967307400025655,0,0.00524694486336862,0,0.011203366518837,0.0162422885921394,Matk
P41778,Pbx1,0.598016968998406,4.97576854284469e-10,0.0494223668558049,1.25057847399288e-08,0.0768869444683774,0.27567370667405,Pbx1
P42125,Eci1,0.972673252396078,0,0.000879220818255483,0,0,0.026447526785667,Eci1
P42128,Foxk1,0.747394567192986,0,0,0.0176692359038453,0,0.234936196903168,Foxk1
P42208,Sept2,0.981356785182857,2.33879610282137e-12,0.00205762109228866,0.000284314234469704,0.00162822585732994,0.0146730536307161,Sept2
P42225,Stat1,0.755251197245172,0,0.00800555526749369,0.0112133431379834,0.0935504204779251,0.131979483871426,Stat1
P42227,Stat3,0.560199577792124,0,0.0311103190812478,0,0,0.408690103126629,Stat3
P42232,Stat5b,0.866995494559971,0.000866856830856967,0,0,0,0.132137648609172,Stat5b
P42337,Pik3ca,0.86097233485804,4.66147500466917e-11,0,0.101224014385327,0.00588157625829145,0.031922074451726,Pik3ca
P42567,Eps15,0.699402382936687,0.0360284083398416,0,0,0.0314397260815003,0.233129482641972,Eps15
P42669,Pura,0.978166467353546,0,0,0.00130912858295204,0,0.0205244040635024,Pura
P42703,Lifr,0.718608940694139,0,0.00613582318991635,0,0,0.275255236115945,Lifr
P42859,Htt,0.954675154770051,0.00578227418409577,5.78464590086633e-11,0.0138023695697211,0.0149976287453037,0.010742572672982,Htt
P42866,Oprm1,0.869138773452364,0,0,0.0108134025139038,0.00239904869467709,0.117648775339056,Oprm1
P42867,Dpagt1,0.790136383708814,0,0,0,0,0.209863616291186,Dpagt1
P42932,Cct8,0.9792203691581,0.000139094498667795,0.0028020535727376,0.0106849092211318,0,0.00715357354936252,Cct8
P43006,Slc1a2,0.970262624138809,9.77165813844791e-11,0,0.00321342439980607,0,0.0265239513636681,Slc1a2
P43024,Cox6a1,0.947849861552084,0,0.00104508498395815,0.00164654824015772,0,0.0494585052238001,Cox6a1
P43247,Msh2,0.943186158315499,0,0,0.0341302950380754,0,0.0226835466464259,Msh2
P43274,H1f4,0.863806392857953,0,1.28143700127756e-11,4.01569037287757e-10,0.0516498037479975,0.0845438029796666,H1f4
P43275,H1f1,0.888110462667888,0.0195177614566593,0,0,0.0582799476784225,0.0340918281970308,H1f1
P43276,H1f5,0.877394673550517,0.0108210076721719,2.92783405590724e-09,0,0.0670386566369779,0.0447456592124992,H1f5
P43406,Itgav,0.976184387409551,0,0.0133109695356162,0.00318601230782994,0.00107518989310362,0.00624344085389929,Itgav
P45376,Akr1b3,0.961237734758031,5.37224867422227e-10,0.00296120174329563,0.00601778656315059,0.00564544045348101,0.0241378359448173,Akr1b3
P45377,Akr1b8,0.934347111923746,0,0.00540372948817137,0.0193496118005149,0,0.040899546787568,Akr1b8
P45481,Crebbp,0.949228918572813,0,0.00138875172377415,4.06638402835087e-09,0.00546753116965682,0.0439147944673719,Crebbp
P45591,Cfl2,0.937963243086379,0,0,0.0186309780454394,0,0.0434057788681819,Cfl2
P45700,Man1a,0.90304216647389,0,0,0.00105195301111624,0.0244645983920699,0.0714412821229244,Man1a
P45878,Fkbp2,0.95635051827144,0.00669327212634708,0.00872437366794929,0.000411220930222422,0,0.0278206150040408,Fkbp2
P45952,Acadm,0.953037605783682,0,3.33670225719802e-09,8.36264936749893e-11,0.00114107244960311,0.0458213183463863,Acadm
P46061,Rangap1,0.851407556819713,0.00172080761636363,0,0.100464603543381,6.3272965942442e-11,0.0464070319572689,Rangap1
P46062,Sipa1,0.866084435786258,0,0.0363321427510864,0.00163993570726536,0.0165282351235527,0.0794152506318375,Sipa1
P46096,Syt1,0.820160192213414,0,0.0259646013992405,0.0017336399375374,0.0188301078567363,0.133311458593071,Syt1
P46097,Syt2,0.65957404013848,0.0114855399312518,0.170233400828915,0.115264763405249,0.00766345460988572,0.0357788010862186,Syt2
P46414,Cdkn1b,0.776009162814697,0,0.00120615568899816,0,0.0548151934533172,0.167969488042987,Cdkn1b
P46460,Nsf,0.947753987241143,0.0157652105048707,1.5365314469954e-10,0,0.017240794250209,0.0192400078501239,Nsf
P46467,Vps4b,0.933286792736176,0,0,0,0.00965462549464638,0.0570585817691779,Vps4b
P46471,Psmc2,0.992053455880143,1.34138965763959e-12,0,0.0043947762577719,0,0.00355176786074336,Psmc2
