Protein,Symbol,Entrez,Mixture,Genotype,BioFraction,Residuals,R2.fixef,R2.total
P14148,Rpl7,19989,0.000426677539001948,0.000753286062720719,0.996038881866193,0.00278115453208424,0.997096438894619,0.997530806061785
Q8QZY1,Eif3l,223691,0.00661824172417057,0.000753216714507673,0.974772198771209,0.017856342790113,0.973821996376159,0.980155642811181
Q6PHS6,Snx13,217463,0.000268738958897768,0.000752740156020911,0.949624986807473,0.049353534077608,0.949128970994737,0.949161505574449
Q60872,Eif1a,13664,0.000200174234520903,0.000752662195451837,0.977851008740343,0.0211961548296842,0.976189425408243,0.976189425408243
Q9D1B9,Mrpl28,68611,0.00847218653004663,0.000751925895300431,0.967923943871815,0.0228519437028384,0.965897332021342,0.973973223367478
Q3UKJ7,Smu1,74255,0.00558030185346137,0.000747315372498226,0.988273844848126,0.00539853792591444,0.988405632862389,0.993833006346284
Q59J78,Ndufaf2,75597,0,0.00074503371407111,0.974503063198322,0.0247519030876071,0.973020363398035,0.973020363398035
Q62407,Speg,11790,0.0317366521888115,0.000744657919631939,0.898337289893632,0.0691813999979246,0.901350807943079,0.933531333019172
P80316,Cct5,12465,0.00272795624356552,0.000744207974852556,0.988949469530531,0.00757836625105101,0.989835629503054,0.992501159400332
Q499X9,Mars2,212679,0.0018576489686646,0.000737925531053298,0.979286045225776,0.0181183802745058,0.979437456737746,0.98116690595658
Q91V61,Sfxn3,94280,0.0239526782729888,0.000735499172181289,0.960044298009158,0.0152675245456716,0.961393296729941,0.985600011138909
Q8C5N3,Cwc22,80744,0.0475089483206027,0.000735235375323653,0.84667643958923,0.105079376714843,0.863633822759844,0.91382288387383
O88447,Klc1,16593,0.027659181060709,0.00072874437468064,0.922481873057027,0.0491302015075839,0.92636021509021,0.954464118289271
O88351,Ikbkb,16150,0.0247249944003585,0.000727927634256397,0.915539418936537,0.0590076590288477,0.914937912286465,0.939510911712928
P97789,Xrn1,24127,0,0.000726981465770125,0.987273201732586,0.0119998168016442,0.987560823627168,0.987560823627168
Q9D8Z1,Ascc1,69090,0.00967405075909016,0.000723675545949929,0.947790362073423,0.041811911621537,0.950246925652248,0.959810154718412
Q6TXD4,Dnmbp,71972,0.0539511890058434,0.000722686999988625,0.920110270018401,0.0252158539757673,0.919235319556034,0.975676144998771
Q8BYW1,Arhgap25,232201,0.0484172644045984,0.000719955486049906,0.745739475465267,0.205123304644085,0.733875920515659,0.780965818497561
Q8BHN5,Rbm45,241490,0.0245441058347681,0.000718738780594228,0.935345249441806,0.0393919059428315,0.939892821031289,0.96485629239777
Q8BXK8,Agap1,347722,0.0140008254664147,0.000712850136116925,0.948539782555877,0.0367465418415914,0.945436082890565,0.95892241301122
P52432,Polr1c,20016,0.0287504971484574,0.000711911067990902,0.916203122596168,0.0543344691873841,0.917273678200143,0.946242199878538
Q9CR86,Carhsp1,52502,0.0402777709252709,0.000706543356209997,0.889548721911316,0.0694669638072027,0.884928143612531,0.925534671894386
P14231,Atp1b2,11932,0.00828035884520058,0.000700950441244003,0.986101688895376,0.00491700181817977,0.986144464852443,0.99425910865971
Q80XU8,Lrfn4,225875,0.0154576788385569,0.00069332687639283,0.921060324897421,0.062788669387629,0.918694902881601,0.933576955282136
P63094,Gnas,14683,0.00177358435389323,0.000691137701667283,0.984642724003399,0.01289255394104,0.98501694367952,0.986697827459274
Q8BJZ4,Mrps35,232536,0.0143703700688635,0.000688696695678738,0.954240799998378,0.0307001332370794,0.951313816123965,0.965219327740182
Q569Z6,Thrap3,230753,0.00148394484765849,0.000685856382604203,0.99338603245512,0.00444416631461694,0.99392225433332,0.995352263920657
Q8CA71,Shisa4,77552,0.0122262813638794,0.000683878111996033,0.93833920715282,0.0487506333713043,0.944674489838991,0.95708434535345
Q99LD9,Eif2b2,217715,1.89192738539198e-11,0.000683678026799626,0.979477999479319,0.0198383224749622,0.978372837613613,0.978372837613613
Q9CYW4,Hdhd3,72748,0.0408806203304906,0.000683655554168307,0.947904835773452,0.0105308883418886,0.947291647527936,0.98944307113483
Q9EQ80,Nif3l1,65102,0.00234679623040349,0.000676732981867349,0.957993505037885,0.0389829657498442,0.953734820146878,0.955535397136367
Q9WTP7,Ak3,56248,0.0065526310063565,0.000676312654242953,0.980610147399242,0.012160908940159,0.981303053596782,0.987725779739608
P97855,G3bp1,27041,9.269137442901e-05,0.000676003170986237,0.991641768386771,0.00758953706781341,0.991373954077845,0.991376914830195
P80317,Cct6a,12466,0.0105751562756163,0.000672078184632794,0.982604668407519,0.0061480971322317,0.985010455816198,0.995616763682565
Q99KI0,Aco2,11429,0.00101994287997737,0.000663532090069543,0.992858955921113,0.00545756910883966,0.993601161463035,0.994592419257845
O55236,Rngtt,24018,0,0.000661673187910703,0.985724269077489,0.0136140577346007,0.98488407650894,0.98488407650894
Q9D6J6,Ndufv2,72900,0.00219792019893647,0.000657674190382567,0.977472503537286,0.0196719020733953,0.980238696296726,0.982506520489141
Q62318,Trim28,21849,0.00463918470417822,0.000652440070750583,0.962300596534991,0.03240777869008,0.961603245867668,0.965958569116798
P62911,Rpl32,19951,6.10488072560383e-11,0.000652361075526335,0.992702553455238,0.00664508540818647,0.993067051574965,0.993067051574965
Q99LC3,Ndufa10,67273,0.00073248963608794,0.000651055458939904,0.985202270799039,0.0134141841059332,0.987218687768801,0.988011249309754
P25911,Lyn,17096,1.33674612906988e-11,0.000650732204954212,0.968527550359181,0.0308217174224974,0.974135957205247,0.974135957205247
Q0KL02,Trio,223435,0.0161167202593559,0.000650566834570832,0.946076955187099,0.0371557577189749,0.945044946348027,0.960853290653545
P42859,Htt,15194,0.0204341533107179,0.000646871175869663,0.955958803057198,0.0229601724562145,0.958306561544364,0.978905342259725
Q9D4F2,Plpp6,74411,0.0183797441561703,0.000644432674266614,0.923793009371144,0.0571828137984195,0.925882468671542,0.944152556926256
P27601,Gna13,14674,0,0.000644072047693213,0.986463228009295,0.0128926999430115,0.988271177107654,0.988271177107654
Q501J6,Ddx17,67040,0,0.000641692079252751,0.992347804725205,0.00701050319554188,0.992989072974509,0.992989072974509
Q61411,Hras,15461,0.00302591606205064,0.000633085429602494,0.972445329278731,0.0238956692296161,0.969632712659877,0.972264703200889
O55131,Septin7,235072,0.00299374951528783,0.000629811895283678,0.982566592873564,0.0138098457158649,0.984939769589707,0.987975906615209
Q9DBR1,Xrn2,24128,0.00114548226012848,0.000629084787296118,0.995756055523781,0.00246937742879489,0.996214475462751,0.997315213173593
P03888,ND1,17716,0.0015908338993956,0.000626869578815064,0.966720899535659,0.0310613969861308,0.966119185917672,0.967499494323919
Q80TE7,Lrrc7,242274,0.000570270332197543,0.000624296713131322,0.963310451136088,0.0354949818185828,0.961393019564944,0.961661341399841
Q3UIU2,Ndufb6,230075,0.01003848549739,0.000620385498239176,0.954263178953003,0.0350779500513675,0.9545346221482,0.964321280044522
Q9CZT8,Rab3b,69908,0,0.000616718907739268,0.953959339110122,0.0454239419821389,0.951891540554262,0.951891540554262
Q9R1R2,Trim3,55992,0.00115463652588068,0.000615124401291317,0.986214541943456,0.0120156971293724,0.985452491680777,0.986447892255789
Q9JMG1,Edf1,59022,0,0.000614212494095242,0.990310027707367,0.00907575979853809,0.992104003507889,0.992104003507889
Q8C854,Myef2,17876,0.00079109360478823,0.000613566633754688,0.990500667981502,0.00809467177995569,0.990235240087201,0.990923107572167
Q6PIX5,Rhbdf1,13650,0.0357151575989226,0.000610178468440058,0.89032760535811,0.0733470585745271,0.900266158363112,0.93728963369378
Q64455,Ptprj,19271,0.0224899045836421,0.000605312510736372,0.90262091527022,0.0742838676354016,0.895924102904042,0.9175492866028
P07901,Hsp90aa1,15519,2.95579328485684e-10,0.000604587677904031,0.954681517884656,0.0447138941418608,0.950061376659029,0.950061376659029
Q9CWS0,Ddah1,69219,0,0.000602613841586233,0.987752725416545,0.0116446607418683,0.990230988541117,0.990230988541117
Q7TPD1,Fbxo11,225055,0.0162230484727893,0.000602537222388282,0.866291282359513,0.116883131945309,0.873874038380309,0.890014965243531
O88532,Zfr,22763,0.00127057378809991,0.000595248639160536,0.989508419905288,0.00862575766745191,0.989412991146075,0.990582634119068
Q9CQF3,Nudt21,68219,0.000812206101537438,0.000594035544135052,0.972641474808193,0.0259522835461343,0.970303286218099,0.97080729900055
Q6PB60,Bhlhb9,70237,0.0044015777755265,0.000593535233816946,0.979887397615039,0.015117489375618,0.979534069768781,0.983741853797023
Q99LE6,Abcf2,27407,0.000880173141440448,0.000592138983151203,0.989749941306332,0.00877774656907572,0.98953027080706,0.990308731254147
Q8VHK9,Dhx36,72162,0.000971703620737681,0.000591422310309403,0.993499082419642,0.00493779164931113,0.99336766673376,0.994250573324079
P62320,Snrpd3,67332,0,0.00059046324438359,0.982353666743499,0.017055870012118,0.981715273620047,0.981715273620047
Q91VS8,Farp2,227377,0.132734034370143,0.000580455045711195,0.505533585070936,0.36115192551321,0.543880006087625,0.690770614900058
Q9D428,Golga7b,71146,1.712608061257e-11,0.000578223913664212,0.973364172390073,0.0260576036791367,0.97151356088501,0.97151356088501
Q8CES0,Naa30,70646,0,0.000576367531310824,0.955282789737135,0.0441408427315546,0.952657590091749,0.952657590091749
Q5BL07,Pex1,71382,0,0.000575310433324559,0.946251665557187,0.0531730240094888,0.946242195613444,0.946242195613444
Q05920,Pcx,18563,0.00100368045293388,0.000575144726611497,0.992966709089784,0.00545446573067025,0.9940235689889,0.995029699008492
Q62446,Fkbp3,30795,0.000830414717094811,0.000574378510947817,0.994274749203667,0.00432045756829008,0.994543233080019,0.995322990974926
Q99MN1,Kars,85305,0.00152728741397108,0.000573649521631643,0.994679536889709,0.00321952617468834,0.995177961301061,0.996658377136073
Q8R081,Hnrnpl,15388,0.000122012485286173,0.000572520438841307,0.985140426504997,0.0141650405708757,0.983463930337113,0.983463930337113
Q61656,Ddx5,13207,0.000433110665200659,0.000570379174036161,0.994511773253943,0.00448473690682001,0.995057689458399,0.995469699010473
E9Q557,Dsp,109620,0.0383729239978728,0.000568185911602279,0.00334287747968985,0.957716012610835,0.245320743996349,0.314536136791799
B2RVL6,Zcchc24,71918,5.19491453279876e-11,0.000567799249505469,0.977356899365282,0.0220753013332633,0.982047063007488,0.982047063007488
P04919,Slc4a1,20533,0.00249042809675071,0.000565389959794618,0.841843569431978,0.155100612511476,0.832710438006513,0.833622483568557
Q8BHJ6,Serinc5,218442,0.00121385917302571,0.000563190715338937,0.926773754771364,0.071449195340271,0.933476947618741,0.934921656500114
Q9Z0H4,Celf2,14007,0.00160099412710702,0.000551272023872739,0.989176000134256,0.00867173371476394,0.988770832330752,0.990242764406398
Q9CQV7,Dnajc19,67713,0.0223301751943566,0.000549666169828134,0.913633631244452,0.0634865273913632,0.915794798722507,0.938102685180608
Q99JX4,Eif3m,98221,0,0.000549403899333394,0.957093329068307,0.04235726703236,0.954259466980914,0.954259466980914
Q9Z0S1,Bpnt1,23827,0.00662271584252728,0.000545299159934142,0.974916908311333,0.0179150766862054,0.972936907747868,0.979208518114942
E9Q309,Cep350,74081,0.0466693579052929,0.00054261882242905,0.841739505219666,0.111048518052612,0.849156162347052,0.897438419101432
Q6NZB0,Dnajc8,68598,7.49559640941696e-05,0.000542461179078886,0.990040003482954,0.00934257937387299,0.990262590069137,0.990292575779126
P63017,Hspa8,15481,0.00540678865729913,0.000539423991882079,0.939380046375885,0.0546737409749338,0.942024579264037,0.947324577546973
Q3TY86,Aifm3,72168,0.0133257624904956,0.000539374926570608,0.962404105748277,0.0237307568346572,0.961261505418228,0.974297115703622
Q9Z0R4,Itsn1,16443,0.00217982887309835,0.000534271416431053,0.960055695359592,0.037230204350879,0.957886565088496,0.959705406584062
P83882,Rpl36a,19982,0.00135058435429517,0.000533030457569017,0.985752929954723,0.0123634552334126,0.985150973506695,0.986355356839363
O88413,Tulp3,22158,0.055090106490931,0.000531061928323218,0.849148481815331,0.0952303497654147,0.836657878964099,0.892440249520688
Q62036,Cep131,12009,0,0.000529951249928001,0.924436624856934,0.075033423893138,0.919726449324255,0.919726449324255
Q60875,Arhgef2,16800,0,0.000528702306482642,0.993132708163391,0.00633858953012604,0.993162018124813,0.993162018124813
P61255,Rpl26,19941,0.00177223929087831,0.000523769153224399,0.990414988610956,0.00728900294494096,0.990401167058126,0.992076105575645
Q8BM55,Tmem214,68796,0.00575467993189646,0.000523668232734149,0.938260487699633,0.0554611641357363,0.935849550769192,0.941082813574493
P35922,Fmr1,14265,0.000227635940215076,0.000522733991984463,0.994791429398104,0.00445820066969684,0.994571116327537,0.994727351267424
Q9D379,Ephx1,13849,0.0353355183541691,0.000521247918465192,0.917962802593383,0.046180431133983,0.917584918120122,0.953487562759812
Q9QYF9,Ndrg3,29812,0.00134222171473454,0.000518023512450472,0.935513036696416,0.0626267180763993,0.931710574528127,0.932491241990484
Q91WJ8,Fubp1,51886,0.00314124797529133,0.000513379060404789,0.992251116555206,0.00409425640909787,0.992225166461297,0.995250980699914
Q8BGH2,Samm50,68653,0.00238014406691684,0.000507668731306338,0.980905040530861,0.0162071466709161,0.982587343783467,0.984969454364539
O35459,Ech1,51798,0,0.000505618910368319,0.97786269651448,0.0216316845751519,0.977906671012457,0.977906671012457
P62274,Rps29,20090,0.00264021363682514,0.000503666092495132,0.986257036521787,0.0105990837488927,0.985666611105029,0.988141291571612
Q61937,Npm1,18148,0.000934124771885291,0.000503567820768756,0.990349447355067,0.00821286005227866,0.989921106593794,0.990744302771831
Q9CZJ2,Hspa12b,72630,0.00623659818314018,0.000501580543951862,0.928345410728904,0.0649164105440039,0.932247957824355,0.938421730560064
Q99LJ0,Cttnbp2nl,80281,0.0983604354560072,0.000494700911244057,0.683516378114302,0.217628485518447,0.667201010325059,0.769765818505163
Q8BJH1,Zc2hc1a,67306,0,0.000494399696783654,0.9928604030328,0.00664519727041597,0.993464244071989,0.993464244071989
Q05D44,Eif5b,226982,0.000803455368606097,0.000488500180776848,0.984544028921433,0.0141640155291842,0.983353965944608,0.983977691009904
Q6P542,Abcf1,224742,0.00291698217232306,0.000488301426940814,0.98699118562325,0.0096035307774859,0.986596883691833,0.989362601535036
P15116,Cdh2,12558,0.00357595597653924,0.000485858145541213,0.984634648588632,0.0113035372892873,0.984546651659842,0.987980120074851
A6H611,Mipep,70478,0.00485491156052528,0.000483822641000848,0.964814400416649,0.0298468653818243,0.966390744452311,0.97115971697546
P62342,Selenot,69227,1.53569095694882e-09,0.00048117026168872,0.77275871664246,0.226760111560161,0.764844078869215,0.764844078869215
O35143,Atpif1,11983,0,0.000479560286487352,0.951796999757214,0.0477234399562981,0.962995033679673,0.962995033679673
Q3TIR3,Ric8a,101489,0.00194940078152108,0.00047906223414472,0.971831659027057,0.025739877957277,0.969097725952318,0.970688547269696
P56375,Acyp2,75572,0.0304795780027834,0.000477897584072333,0.883625090550778,0.0854174338623662,0.878083794477674,0.908047128488721
O88569,Hnrnpa2b1,53379,0.00167861312435249,0.000477413418545241,0.990454941637608,0.00738903181949448,0.990093906133621,0.991653836137777
Q8JZW4,Cpne5,240058,0.0275894946903636,0.000477161048175007,0.938216962173765,0.0337163820876967,0.935097305906653,0.9626247786491
Q8BJ03,Cox15,226139,0.0490353361985547,0.000474474940181193,0.820501821095844,0.12998836776542,0.80912580710684,0.857938798489682
Q9CX00,Ist1,71955,0.00605304126320037,0.000472133478094928,0.972076722588117,0.0213981026705874,0.972139125042559,0.97800272986173
Q8CDG3,Vcpip1,70675,0.000698980763808974,0.000467908238732639,0.982078839330591,0.0167542716668677,0.980023499074018,0.980473492843807
Q80U58,Pum2,80913,0.00339978650844343,0.000466779590405338,0.910797494776974,0.0853359391241771,0.899403453376485,0.901470034820817
Q6ZPJ3,Ube2o,217342,0,0.000459947863060551,0.943163485351581,0.0563765667853586,0.939452884782314,0.939452884782314
Q99JB8,Pacsin3,80708,0.0118953782118608,0.000459262269814512,0.790733661766272,0.196911697752052,0.777242488912417,0.786576531022602
Q8VD00,Tmem97,69071,0.0245714521070082,0.000458078743111655,0.91951685924435,0.0554536099055307,0.921048930990824,0.94569233240051
Q8CI66,Stoml1,69106,0.0372634783936366,0.000455286390103388,0.860092729352071,0.102188505864189,0.851287249027332,0.887977191437601
Q9JIS5,Sv2a,64051,0.0181570219554782,0.000453584267623867,0.900892215656849,0.0804971781200492,0.898233294779675,0.915731547277427
P21614,Gc,14473,0.0773883227753743,0.000453157794804599,0.718543822553678,0.203614696876144,0.701390632694867,0.780075531652975
Q68FL6,Mars1,216443,0.000395622588182816,0.000451244391775929,0.994494207551865,0.0046589254681759,0.995370589878139,0.995780206088372
P67778,Phb,18673,2.70879139279679e-05,0.000450101611471105,0.986707294949553,0.0128155155250474,0.987100574705994,0.987100574705994
Q641K1,Agtpbp1,67269,0.0059323889474754,0.000448256601625885,0.982249658439093,0.0113696960118054,0.981233190602328,0.98692247554465
Q8K3E5,Ahi1,52906,0.0167012506599059,0.000446954916526681,0.955024843894661,0.0278269505289067,0.95274342715807,0.969104004655678
Q8K394,Plcl2,224860,0.0167729211476196,0.000442192990850843,0.915743081335096,0.0670418045264334,0.921213372804125,0.938080906314553
P62900,Rpl31,114641,0.00282797001337579,0.000436510740546171,0.992799384936557,0.00393613430952133,0.992769408360175,0.995493660384729
Q640R3,Hepacam,72927,0,0.000435034734063394,0.978152886911551,0.0214120783543859,0.978319624072599,0.978319624072599
Q9DBA6,Tysnd1,71767,0.00142952419913928,0.000434448754637323,0.97555626338759,0.0225797636586338,0.978153792678695,0.979665695558825
