protein,Symbol,Entrez,contrast,log2FC,percentControl,Pvalue,Tstatistic,SE,DF,R2m,R2c,FDR
E9PV24,Fga,14161,Mutant-Control,0.525267440532792,1.43920034798573,4.69317389118962e-09,7.78192805964072,0.0674983675648427,34.0000235170148,0.327337538035389,0.778381890854799,1.20232162242069e-06
Q07235,Serpine2,20720,Mutant-Control,0.278781562092567,1.2131698607549,8.66910492912906e-09,7.56680247475779,0.0368427169894494,34.0000569733618,0.110470968264979,0.920894401103305,2.1415785283852e-06
P08226,Apoe,11816,Mutant-Control,0.236692650095192,1.17828836002721,1.0567042742085e-08,7.49777600469355,0.0315683810702032,34.000061427896,0.147902912812909,0.892131246474365,2.46669476740283e-06
P20852,Cyp2a5,13087,Mutant-Control,1.30334468586705,2.46800391983716,1.06984014778206e-08,7.49347829845829,0.173930534520291,34.0000007172411,0.422533194642883,0.691483935933679,2.46669476740283e-06
Q91YW3,Dnajc3,100037258,Mutant-Control,0.350433174937108,1.27494337668659,1.28334147255261e-08,7.43019879979855,0.047163364585428,34.0000442596634,0.0461597140633185,0.965719582768337,2.86350740827303e-06
P14211,Calr,12317,Mutant-Control,0.285494544336454,1.21882799657516,1.42544799510389e-08,7.39377277521797,0.0386128371828465,33.999585581682,0.0249330558162746,0.98130062175375,3.08119493191675e-06
Q8VCM7,Fgg,99571,Mutant-Control,0.54704271159179,1.4610876340176,1.47325717513647e-08,7.38230459377746,0.0741018884608056,34.0000109561408,0.33594465844065,0.747263669035032,3.08803632739968e-06
Q7TPR4,Actn1,109711,Mutant-Control,0.189253468756508,1.14017357350822,2.66996301964962e-08,7.17687442773688,0.0263699010846685,33.9998765079343,0.040618318264004,0.967667811671,5.43180417850482e-06
P55065,Pltp,18830,Mutant-Control,0.166889995137578,1.12263581832257,2.75521503108976e-08,7.16604079039046,0.0232890099315894,34.0001139870662,0.228022896531832,0.817944517076892,5.44509210572796e-06
Q3UHD6,Snx27,76742,Mutant-Control,-0.294118704067953,0.815570385944394,4.28000832080428e-08,-7.01481865479383,0.0419281977969531,34.000040142613,0.183312017367062,0.847263829629348,8.22356043194533e-06
O09159,Man2b1,17159,Mutant-Control,0.318702961077203,1.247208755556,4.51011695276621e-08,6.99688727129703,0.0455492490760286,34.0000316533639,0.21172271167118,0.822686602866854,8.43148080061725e-06
Q91ZR1,Rab4b,19342,Mutant-Control,-0.133737058455687,0.911467386984457,4.82115919809673e-08,-6.9740507501756,0.0191763815960644,34.0002990810302,0.0236033171884185,0.980103041574134,8.43632534542338e-06
P14106,C1qb,12260,Mutant-Control,0.219893778820654,1.16464783388926,4.96273004654553e-08,6.96413994246368,0.0315751522280385,34.0005191905845,0.010910743453602,0.990776341357008,8.43632534542338e-06
Q9EQH3,Vps35,65114,Mutant-Control,-0.201182326614382,0.869837416423678,4.99759743570046e-08,-6.96176893310638,0.0288981620256984,34.0000889045104,0.105780224306834,0.910515228977956,8.43632534542338e-06
Q9Z2W8,Gria4,14802,Mutant-Control,-0.252197917884389,0.839616301253368,5.00056873156511e-08,-6.96156703598269,0.0362271765223027,34.0000638511732,0.0564049306651029,0.952281486378827,8.43632534542338e-06
P35564,Canx,12330,Mutant-Control,0.226142927693396,1.16970354075712,5.2653278351652e-08,6.94394291167356,0.0325669335952091,33.9998174741885,0.0252231896554256,0.978552751751996,8.67149348472325e-06
Q80T41,Gabbr2,242425,Mutant-Control,-0.183798772729907,0.880381800754506,5.64626562702766e-08,-6.92013319628762,0.0265600050629817,33.9987823747208,0.00976878228784419,0.991636359053693,9.08260914933729e-06
O89029,Matn4,17183,Mutant-Control,0.314111635768887,1.24324586757014,5.89083402239977e-08,6.90558803793107,0.0454865876799386,34.0000318620217,0.467405286664555,0.598138737572561,9.26065884839528e-06
Q8K0E8,Fgb,110135,Mutant-Control,0.46943196504695,1.38456421377964,6.52100925433685e-08,6.87091143558963,0.0683216439984087,34.0000140463391,0.360409982415357,0.686994501502694,9.95929615434841e-06
Q9DBH0,Wwp2,66894,Mutant-Control,-0.17259888827422,0.887242950543256,6.62321270926741e-08,-6.86560212038036,0.0251396578548974,34.0001319123179,0.0469882756030127,0.95912892117015,9.95929615434841e-06
Q65CL1,Ctnna3,216033,Mutant-Control,-0.238216594085172,0.847792674624964,8.28303650879951e-08,-6.7894360275232,0.0350863596209586,34.0000399873085,0.0369424565793077,0.967141916640324,1.21901624534822e-05
P97785,Gfra1,14585,Mutant-Control,0.237274817266181,1.1787639277684,8.74409861266577e-08,6.77100812226257,0.0350427606911354,34.0000717149844,0.0570446399847574,0.948985688371713,1.26006104382936e-05
Q63912,Omg,18377,Mutant-Control,0.217516194061039,1.16273005612198,9.04103115882416e-08,6.75964958596945,0.032178619807826,34.0001474122373,0.0425854959740036,0.961788226028186,1.27626148011402e-05
Q8C8R3,Ank2,109676,Mutant-Control,0.124380718183532,1.09003972891745,1.01600607610088e-07,6.72000095043113,0.0185090328261861,34.0001203624049,0.0210446854590087,0.980893214556911,1.38917830698343e-05
Q9R118,Htra1,56213,Mutant-Control,0.353752536588146,1.27788015145287,1.0242604258516e-07,6.71725795190518,0.0526632353738645,34.0000229733036,0.402645209935447,0.634133756479771,1.38917830698343e-05
Q91YH5,Atl3,109168,Mutant-Control,0.418331497787607,1.33638111243202,1.05557568828116e-07,6.70703318207628,0.0623720632403528,34.0000134611427,0.176774801422623,0.838882280972686,1.40411866073861e-05
Q9DC29,Abcb6,74104,Mutant-Control,-0.206820191131021,0.866444838165968,1.51189614958625e-07,-6.58524410378021,0.0314066096672555,34.0002187621354,0.0285277186898484,0.973028373082134,1.97316710692229e-05
P03995,Gfap,14580,Mutant-Control,0.560863858310618,1.47515224596113,1.61605561278483e-07,6.56271201895707,0.0854622078022782,34.0000106262706,0.101231110143215,0.903632373675427,2.0700475321542e-05
O89053,Coro1a,12721,Mutant-Control,-0.142850480357943,0.905727846989258,1.86589566418514e-07,-6.51410966151216,0.0219293944653646,34.0001302986252,0.0259739076387001,0.974903623690831,2.34661823803066e-05
Q8C0E2,Vps26b,69091,Mutant-Control,-0.247426791997956,0.84239758643816,1.97052218017971e-07,-6.49568368642009,0.038090954538816,34.0000605160616,0.0943458026176686,0.908323778876182,2.43394677148269e-05
P63037,Dnaja1,15502,Mutant-Control,0.10947711629539,1.07883715689877,2.48008822615999e-07,6.41806911469824,0.0170576405985833,34.0002223441488,0.180388450804703,0.820450662779915,2.993618535207e-05
P56371,Rab4a,19341,Mutant-Control,-0.142835736297926,0.905737103397296,2.51019047335559e-07,-6.41400744777436,0.022269343692061,34.0000946959636,0.0400718635048332,0.960064008032366,2.993618535207e-05
P22599,Serpina1b,20701,Mutant-Control,0.335361336885057,1.26169337253332,2.6004744427152e-07,6.40210007297755,0.0523830201125056,34.0000227036045,0.142999398969262,0.856954845227388,3.04872571529848e-05
Q5F226,Fat2,245827,Mutant-Control,-0.299568101072397,0.812495596370984,2.75863912061506e-07,-6.38220370163514,0.0469380350545136,34.0000471468636,0.0535995946429107,0.946048435998006,3.16751721832216e-05
Q64378,Fkbp5,14229,Mutant-Control,0.184119975768282,1.13612374189195,2.79338658837143e-07,6.3779859284553,0.0288680435851753,34.0000710608765,0.10304599089577,0.896140113647047,3.16751721832216e-05
Q9Z268,Rasal1,19415,Mutant-Control,-0.133363859938569,0.911703197233818,2.94597142291884e-07,-6.36007035478379,0.0209689284078844,34.0001477722048,0.0394084795742349,0.960056170738404,3.28665876327897e-05
Q80VP0,Tecpr1,70381,Mutant-Control,-0.108897405384764,0.927296487081953,3.07195495510774e-07,-6.34596648773766,0.0171600977715824,34.0002608441055,0.0170358308617756,0.982655905638355,3.37281149594925e-05
Q06890,Clu,12759,Mutant-Control,0.241836745965039,1.18249718238671,3.33930793954359e-07,6.31789101748779,0.0382780812925769,34.0000446810059,0.0700350204500112,0.928062580289244,3.58237369515216e-05
P27573,Mpz,17528,Mutant-Control,-1.96262548650883,0.256561129156027,3.40187434193502e-07,-6.31164766232672,0.310952954206149,34.0000002942821,0.464035268501985,0.522416457680667,3.58237369515216e-05
P29416,Hexa,15211,Mutant-Control,0.158911489093615,1.11644446480191,3.4181966731248e-07,6.3100327929034,0.0251839402914571,34.0001096425616,0.104051411078587,0.892855816796021,3.58237369515216e-05
P06537,Nr3c1,14815,Mutant-Control,-0.175458065558661,0.88548632648975,3.86100032058175e-07,-6.26907138402659,0.0279878876488347,34.000084356677,0.0663727731763066,0.930758352888754,3.98605062947223e-05
O88745,Scrg1,20284,Mutant-Control,0.271681838264252,1.20721433163838,4.17232874966189e-07,6.24301228105681,0.0435177484895579,34.0000358994491,0.257016928492493,0.729630805354619,4.24411734726637e-05
Q4V9Z5,Sez6l2,233878,Mutant-Control,-0.209024332673409,0.865122099205365,4.3889697143626e-07,-6.22599026844319,0.0335728653051165,34.0004509754552,0.0231482836583606,0.975515807958072,4.38424329907158e-05
Q99MK8,Grk2,110355,Mutant-Control,-0.101248244623508,0.932226064439661,4.43685168331662e-07,-6.22235515484098,0.0162716916832909,34.0002240878301,0.100533607681542,0.893540227753223,4.38424329907158e-05
P27773,Pdia3,14827,Mutant-Control,0.244547249475683,1.18472092022054,4.63136941207711e-07,6.20794282129704,0.0393926388362883,34.0003020034809,0.0263825794066238,0.971932373133749,4.5119974962447e-05
P05064,Aldoa,11674,Mutant-Control,0.128275540648681,1.09298646889791,5.7099808270886e-07,6.1376914240202,0.0208996399112975,34.0001335902563,0.0638091069700136,0.930552530963521,5.48554685846831e-05
Q9WUQ5,Cxcl14,57266,Mutant-Control,0.181413958745525,1.13399474813284,6.26753544411988e-07,6.10645380895905,0.0297085615352342,34.0000744893874,0.0848524373482966,0.906702495855568,5.93870447492839e-05
B2RPU2,Plekhd1,217682,Mutant-Control,-0.178279587078197,0.883756246929772,7.13479576804326e-07,-6.06304219738328,0.0294043124349588,33.9995403305431,0.011323272759948,0.987370834807422,6.6691057199399e-05
P07759,Serpina3k,20714,Mutant-Control,0.462984487674987,1.37839033199603,9.14510674546711e-07,5.97990719265181,0.0774233567109384,34.0000071254294,0.20880841314067,0.760589627732211,8.32517138466922e-05
P28665,Mug1,17836,Mutant-Control,0.388782191856484,1.3092877409318,9.14721736641406e-07,5.97982964291155,0.0650155966094025,34.0000158673618,0.207960796139178,0.761555282968609,8.32517138466922e-05
Q8BFR4,Gns,75612,Mutant-Control,0.203354456773644,1.15137233807092,9.62969363122209e-07,5.96262789590972,0.0341048377198152,34.0000629443822,0.0199144903347529,0.977034408387802,8.63839896527571e-05
Q9CXI5,Manf,74840,Mutant-Control,0.265889849779412,1.20237744349717,9.95432004935822e-07,5.95153268048569,0.0446758615055968,34.0001362685443,0.0359751958656738,0.958358211077184,8.63839896527571e-05
Q8C3Q5,Shisa7,232813,Mutant-Control,-0.257567510198982,0.836497126675107,9.97916446319294e-07,-5.95070176544154,0.0432835521509067,34.0000539211454,0.0459665717259914,0.946778194794321,8.63839896527571e-05
Q61885,Mog,17441,Mutant-Control,-0.615434874505482,0.652733109216427,9.9909197227419e-07,-5.95030980791965,0.103429047288657,34.0000021098906,0.0946782938695245,0.890363509929584,8.63839896527571e-05
Q8BLY1,Smoc1,64075,Mutant-Control,0.346906319847897,1.27183041885626,1.04493876457059e-06,6.90585518877432,0.0502336510634924,20.0000654388779,0.0731544586751755,0.958583858985927,8.92326103028983e-05
O55103,Prx,19153,Mutant-Control,-1.45792473799943,0.364016376631015,1.06305394411875e-06,-5.92955284427258,0.245874314014699,33.9999983831493,0.457395666898839,0.466625787019765,8.96724894081633e-05
Q9Z0R9,Fads2,56473,Mutant-Control,0.222967186842571,1.16713155587083,1.12977520410691e-06,5.90919314525751,0.0377322557177736,34.000064294735,0.0304961766185188,0.964192592379197,9.41524709253913e-05
P01029,C4b,12268,Mutant-Control,0.327711072386358,1.25502062393477,1.2718395835834e-06,5.86959577854695,0.0558319660757771,34.0000222931979,0.18408074475013,0.780933569420919,0.000103899848669811
Q8CE50,Snx30,209131,Mutant-Control,-0.136186945596043,0.909920908150367,1.27677998220818e-06,-5.86829645232635,0.0232072368365192,34.0001201372035,0.0464475490510165,0.944700326358186,0.000103899848669811
O35544,Slc1a6,20513,Mutant-Control,-0.457198544968097,0.72839930709376,1.3207155420451e-06,-5.85699290938544,0.0780602865739289,33.9999946597274,0.0493847843921052,0.940976138034942,0.000106225458189837
P46097,Syt2,20980,Mutant-Control,-0.284564390874612,0.820989461963854,1.43328811173667e-06,-5.82965695259345,0.0488132308965483,34.0000274001947,0.129708426582699,0.843517401523803,0.000113954642171064
O70493,Snx12,55988,Mutant-Control,-0.172184516104202,0.887497821863661,1.50873752173643e-06,-5.81251450841507,0.029623068614267,34.0000785192885,0.0837713674537133,0.898339705931578,0.000118590198157397
P55066,Ncan,13004,Mutant-Control,0.21537524547653,1.1610058531367,1.54160779080719e-06,5.80531530165387,0.0370996637194144,34.0000461665324,0.106194171660009,0.870808805525359,0.000119812371786667
Q80TL4,Phf24,230085,Mutant-Control,-0.143443055751499,0.905355902946901,1.57630176389089e-06,-5.79788076780655,0.0247406011775862,34.0000408769496,0.0161460290738474,0.98030703871905,0.000121147547787037
Q9QZ88,Vps29,56433,Mutant-Control,-0.211898885548568,0.86340006974457,1.85657504542763e-06,-5.74322342296074,0.0368954626945943,34.0000361654786,0.088973518377955,0.889405584334964,0.000140174095657888
Q9EPR5,Sorcs2,81840,Mutant-Control,-0.145707037100802,0.903936267205474,1.86439450636485e-06,-5.74182831512189,0.0253764182946855,33.9997857788906,0.0155701722754287,0.980636811680013,0.000140174095657888
Q68FD9,D630045J12Rik,330286,Mutant-Control,-0.135355064677749,0.910445734322668,2.10360687440294e-06,-5.70150991747117,0.0237402138445782,34.0001774169684,0.0189061505525404,0.976154457877428,0.000154846830372835
Q9Z2W9,Gria3,53623,Mutant-Control,-0.159815589623177,0.895139483506602,2.10432298034501e-06,-5.70140283088524,0.0280309240310885,33.9999776698821,0.0146232402103198,0.981555621889428,0.000154846830372835
Q8CIZ8,Vwf,22371,Mutant-Control,0.277786440519274,1.21233334631376,2.17405749798382e-06,5.69051787052778,0.0488156696524899,34.0000196434705,0.092476185552666,0.882912594869232,0.00015829427066899
Q8C4U2,Tmem145,330485,Mutant-Control,-0.411015423718948,0.75209383508589,2.45127815445359e-06,-5.65045719732934,0.0727402065647382,34.0000194255059,0.0784984579895035,0.899195991236838,0.000176154886814259
Q9D2N4,Dtna,13527,Mutant-Control,0.106746061705859,1.07679682538181,2.47029406115123e-06,5.64787366055034,0.0189002212375016,34.0001535538414,0.0266922924747362,0.965691653698978,0.000176154886814259
Q6P9K9,Nrxn3,18191,Mutant-Control,0.102744567402245,1.07381433339968,2.69831562671584e-06,5.61844730369996,0.0182870038372672,33.9988614374565,0.00884996115051021,0.988505433500219,0.000190345617249153
Q99PI8,Rtn4r,65079,Mutant-Control,0.283919191818476,1.21749782230989,2.72433368623191e-06,5.61520817144455,0.0505625407197389,34.0000200355438,0.0858100729643695,0.888418959950403,0.000190345617249153
P43406,Itgav,16410,Mutant-Control,-0.102459093575883,0.931443978578569,2.78551326034977e-06,-5.60781447894239,0.0182707708966874,33.9994499678611,0.00653172072921805,0.991484224783275,0.000192673952218394
P07758,Serpina1a,20700,Mutant-Control,0.309361315549945,1.23915899992123,2.85198613122045e-06,5.59992625909263,0.0552438195141648,34.0000176315364,0.101250547337177,0.867621754749556,0.000195318693758929
P28654,Dcn,13179,Mutant-Control,-0.428842664445171,0.742857469494432,3.01494060328905e-06,-5.58138377724429,0.0768344700096764,34.0000099703202,0.259862571957967,0.657986052026147,0.000202771076884425
Q8R1X6,Spg20,229285,Mutant-Control,-0.145946642614632,0.903786152231104,3.01943341319875e-06,-5.58088428614646,0.0261511680105818,34.0000929515941,0.205787397604623,0.72910774034371,0.000202771076884425
Q3USZ8,Dipk2a,68861,Mutant-Control,-0.449228709764624,0.732434315634829,3.28526529112146e-06,-5.55272963341077,0.0809023200160179,34.0000108421075,0.0560937070976915,0.925409255241649,0.000218501730948915
P54869,Hmgcs2,15360,Mutant-Control,-0.545374989637255,0.68521327664413,3.72093008180865e-06,-5.51117618679429,0.0989580030019845,34.0000068046929,0.0872203492979735,0.882262966836632,0.000245120698817814
Q91ZX7,Lrp1,16971,Mutant-Control,-0.20340832293551,0.868496341673619,4.12896155600099e-06,-5.47645155086055,0.0371423577925284,34.0001004120648,0.0200731634461768,0.972558921398733,0.000268435735474751
Q8C129,Lnpep,240028,Mutant-Control,-0.204872204811621,0.867615537891353,4.15246836718206e-06,-5.47455455953977,0.0374226254544523,34.0001871356725,0.015293868411951,0.979077979210667,0.000268435735474751
Q7M6Z0,Rtn4rl2,269295,Mutant-Control,0.361458786691169,1.28472429497068,4.68955763436718e-06,5.43396826201247,0.066518383851823,34.0000083499955,0.107394691827821,0.850881173333322,0.000300348797749239
Q62470,Itga3,16400,Mutant-Control,-0.225776531734391,0.855134624907344,4.7583423650326e-06,-5.42910767215092,0.0415863057740651,34.0000454210198,0.0808761534956625,0.887501317877161,0.000301958294852573
Q9WTS5,Tenm2,23964,Mutant-Control,-0.136075162361961,0.909991413586097,5.17803830995002e-06,-5.40089276800224,0.0251949387271939,34.0001892428197,0.0203494024022901,0.971397472800098,0.000325604463544766
B0F2B4,Nlgn4l,100113365,Mutant-Control,-0.183069899608208,0.880826696408682,5.3706377937372e-06,-5.38870380693175,0.0339729007507736,34.0001703421394,0.0215493735250866,0.969573648388876,0.000334672987561083
Q9DCU2,Pllp,67801,Mutant-Control,-0.310992083980344,0.80608725445476,5.53682135800688e-06,-5.37853726663079,0.0578209406319044,33.9999836882747,0.0556514260624817,0.921126377032232,0.000341948154761907
Q9DBH5,Lman2,66890,Mutant-Control,0.137166613994986,1.09974314914069,5.71239701565112e-06,5.36813644315039,0.025551998435138,33.9992750037217,0.00849669077145174,0.987911105769484,0.000349669470418219
P40240,Cd9,12527,Mutant-Control,-0.377324852942567,0.769863803791285,5.8361299726602e-06,-5.36096236208176,0.0703837907185091,34.0000105588193,0.097206295323115,0.861326737785304,0.000354109745797286
P21619,Lmnb2,16907,Mutant-Control,-0.166513860850324,0.890993084386687,6.12735045841084e-06,-5.34470482634966,0.0311549217890204,34.0000650567938,0.0503758969774689,0.927696520387613,0.000368546809746328
Q68EF4,Grm4,268934,Mutant-Control,-0.180131478589517,0.882622555689255,6.63313183964263e-06,-5.31822499907307,0.033870601304178,34.0000123409042,0.029923247854597,0.956623033976557,0.000395529077024207
Q61508,Ecm1,13601,Mutant-Control,0.880442279625519,1.84093958216469,6.82515079267416e-06,14.4708994052163,0.0608422638407773,6.0000030813389,0.810913944549498,0.949658393351705,0.00040350058147801
O89086,Rbm3,19652,Mutant-Control,-0.152742483239223,0.899538862821819,7.07408748283365e-06,-5.29662262686441,0.0288377130106485,34.0040806990933,0.00445517505109051,0.993488956953459,0.000412323080617029
P63089,Ptn,19242,Mutant-Control,0.302711738370645,1.23346069019853,7.09360222544839e-06,5.29581300272985,0.0571605791621806,34.0000134652175,0.107812238298232,0.842388959511665,0.000412323080617029
P01635,Igkv12-41,619960,Mutant-Control,0.564490366366715,1.47886500625297,7.19833043458978e-06,6.00286230410264,0.0940368673759043,20.0000063509703,0.297452431341453,0.77712337410914,0.000414923763467146
Q6PD24,Ankrd13d,68423,Mutant-Control,-0.170068664625894,0.888800377979775,7.37896585756273e-06,-5.28264007337337,0.032193876975096,34.0000548977936,0.0664816442681358,0.902324967183048,0.000421820717659185
P14873,Map1b,17755,Mutant-Control,0.135557719575164,1.0985173984929,7.67820710223998e-06,5.26936883684844,0.0257256084689339,33.9998233522336,0.00573626771655879,0.991529753069349,0.000435329168247491
Q8CFX1,H6pd,100198,Mutant-Control,-0.225144884073228,0.855509106022146,7.86699766377952e-06,-5.26124909245666,0.0427930478326964,34.0000477318269,0.0324022644835448,0.952006602886318,0.000442406689759048
Q9JKR6,Hyou1,12282,Mutant-Control,0.178360142642477,1.13159691022884,7.94979301649555e-06,5.2577540924085,0.0339232568712191,33.9999628893681,0.0129981800888546,0.980721827307642,0.000443457405605643
Q9R062,Gyg,27357,Mutant-Control,-0.185974509544444,0.879055092480259,8.66154930371642e-06,-5.22910405567619,0.0355652722845645,34.0000528219808,0.194351839037976,0.708580946703633,0.000479295492270452
O70309,Itgb5,16419,Mutant-Control,-0.246324834668919,0.843041271194423,8.98416804189574e-06,-5.21688476588683,0.0472168440981552,34.0000206300645,0.0727586784856097,0.890391011135605,0.000493202304331689
Q69ZP3,Pnkd,56695,Mutant-Control,-0.109342848681896,0.927010221286307,1.03219031201184e-05,-5.17048592421441,0.0211474995357442,34.0001398275412,0.0169390884081297,0.974021673483349,0.000562177983321725
Q61418,Clcn4,12727,Mutant-Control,-0.152591527637391,0.899632990500216,1.05709894392056e-05,-5.16251551174606,0.0295575920866883,34.0000496494184,0.0273329404865895,0.957951793798846,0.000571246358992073
Q08879,Fbln1,14114,Mutant-Control,0.337933519926474,1.26394485393094,1.1136220391514e-05,5.8050832936235,0.0582133800384348,20.000008123837,0.141613437155901,0.886537769497656,0.000597125863938776
Q3UH99,Shisa6,380702,Mutant-Control,-0.249268610574179,0.841322824613534,1.23897834808665e-05,-5.10941618008534,0.0487861238522197,33.9999806309749,0.045937387257477,0.927854775467518,0.000659231787208875
Q91XD7,Creld1,171508,Mutant-Control,0.162554329713132,1.11926707673965,1.3118238791831e-05,5.09030451747841,0.0319341071157875,33.9997172387327,0.0136162053433757,0.978454706175687,0.000692663036054158
Q4ACU6,Shank3,58234,Mutant-Control,-0.179010445874685,0.883308655836738,1.36329393602725e-05,-5.07741815433781,0.0352561952617099,33.9999179858988,0.0200476558305347,0.968116822891339,0.000714386678447007
Q9EPL2,Clstn1,65945,Mutant-Control,0.136914693322203,1.09955113084245,1.41107071386073e-05,5.06588941747231,0.0270267828685685,33.99981766711,0.0158466420781851,0.974683148470285,0.000731379561271119
Q8C996,Tmem163,72160,Mutant-Control,-0.327087407778795,0.797144178937191,1.4168694695725e-05,-5.06451155385853,0.0645841961856313,34.0000169893223,0.126049950084964,0.798510971781601,0.000731379561271119
P70265,Pfkfb2,18640,Mutant-Control,0.0946000936199196,1.06776938777608,1.46398720787066e-05,5.05355437663101,0.0187195163185294,34.0001618219974,0.0611426666167215,0.901840045996984,0.000750103667914175
P53996,Cnbp,12785,Mutant-Control,0.205378757462118,1.15298900665267,1.60445302552398e-05,5.0228656310235,0.040888762023337,34.0002256795339,0.012562231064087,0.979585087940432,0.000812655243919279
P98064,Masp1,17174,Mutant-Control,0.730499711308346,1.6592136997393,1.60956727507505e-05,5.74396149179756,0.127176986188279,18.8224517844248,0.368969812728415,0.711750993207213,0.000812655243919279
Q64237,Dbh,13166,Mutant-Control,-0.299696613628495,0.812423224017506,1.67745906852378e-05,-5.00796107467408,0.0598440381543898,34.0000085493607,0.069218409498286,0.886842437615656,0.000840795969346303
P51791,Clcn3,12725,Mutant-Control,-0.176266030845542,0.884990558574,1.7006895200009e-05,-5.00335110927797,0.0352295945248941,34.0000421075116,0.0234822146248159,0.961540737767297,0.000845269261493602
P29533,Vcam1,22329,Mutant-Control,0.211258001266607,1.15769723277515,1.71082400764933e-05,5.00136253678505,0.042240089518167,33.9999291299163,0.0231854640749533,0.96199655417638,0.000845269261493602
Q9QXS1,Plec,18810,Mutant-Control,0.177223415258165,1.13070565425626,1.93526069402004e-05,4.96003100225242,0.035730303939166,34.0000638685176,0.0495124941949466,0.917485574709217,0.000949375760321746
P19324,Serpinh1,12406,Mutant-Control,0.153902144094687,1.11257465370564,2.05578297242635e-05,4.93976760723453,0.0311557458430412,33.9998901737187,0.0271199528472636,0.954432022726188,0.00100139794508965
Q62000,Ogn,18295,Mutant-Control,-0.601696405442575,0.658978633914955,2.08289513704153e-05,-4.93536860412501,0.121915190881523,34.0000045960071,0.275061907777196,0.537006259574462,0.00100750948691722
O35621,Pmm1,29858,Mutant-Control,-0.206854381318796,0.866424304678397,2.24171525823493e-05,-4.91070287116442,0.0421231719258443,34.0000618243002,0.0317147944140835,0.946078937342272,0.00107680169730632
Q64674,Srm,20810,Mutant-Control,0.116521849327448,1.08411804136271,2.30504272150397e-05,4.90134875842036,0.0237734254529975,34.000074450893,0.0229324259116014,0.960861638198011,0.00109958486238917
Q6DIA2,Exoc3l4,74190,Mutant-Control,-0.33829928627848,0.790973197217496,2.33350594145297e-05,-4.89722873343514,0.0690797397247936,34.0000140386709,0.0454517785410877,0.922297684508092,0.00110553839705686
P04370,Mbp,17196,Mutant-Control,-0.483364623248156,0.7153074520921,2.39188367253293e-05,-4.88892993979328,0.0988692063909172,34.0000062677609,0.321955968424713,0.447728401118701,0.00110826979105543
Q7TMQ7,Wdr91,101240,Mutant-Control,0.0977343820443606,1.07009166321189,2.41102798016898e-05,4.88624717995826,0.0200019316348207,34.0002303471717,0.00860556533315332,0.985222111099306,0.00110826979105543
Q8BGK9,6430571L13Rik,235599,Mutant-Control,-0.199776426894623,0.870685482159108,2.41367066480409e-05,-4.88588321018397,0.0408884982101528,34.0000479941552,0.0301071362262295,0.948290880682049,0.00110826979105543
O54782,Man2b2,17160,Mutant-Control,0.267346591336347,1.20359214081055,2.42713789783299e-05,4.88401478239925,0.0547391036365811,34.0000177626626,0.0585111958404884,0.899429897803033,0.00110826979105543
Q6P1D5,Sez6l,56747,Mutant-Control,-0.223036087308696,0.856760523650202,2.42842869868059e-05,-4.88383444843116,0.0456682325463227,34.0000962282809,0.018941054392053,0.967441368663892,0.00110826979105543
Q9CS84,Nrxn1,18189,Mutant-Control,0.0937413139444354,1.06713397574803,2.43540564175835e-05,4.88288286792164,0.0191979444275172,33.9995423207398,0.00629501400817207,0.989174999009854,0.00110826979105543
Q8BK62,Olfml3,99543,Mutant-Control,0.250171945109208,1.18934885703908,2.49075661910555e-05,4.87532213156616,0.0513139313378749,34.0000194590516,0.0228412630257921,0.960599898685197,0.00112604990420608
Q9JKM7,Rab37,58222,Mutant-Control,-0.227643616875917,0.854028655582709,2.559380589865e-05,-4.86618908599447,0.046780676388245,34.0000280137632,0.124987970856203,0.783591600309672,0.0011495607493569
P47708,Rph3a,19894,Mutant-Control,-0.179306852857386,0.883127195478124,2.70688508382761e-05,-4.84735403137045,0.0369906657729087,34.0000361603487,0.0671725428738706,0.882789595185598,0.00120796929837649
Q9CZW5,Tomm70a,28185,Mutant-Control,-0.180980115946656,0.882103522771809,2.72963525038475e-05,-4.84453170634267,0.0373576079004104,34.0004228732944,0.0102502484859931,0.982093337625982,0.00121031327095585
Q9Z0Z4,Heph,15203,Mutant-Control,-0.299093625967204,0.812762854747062,2.77499088719681e-05,-4.83899810853892,0.0618089983212481,34.0000648128731,0.0147997291382027,0.974086461556303,0.00122258674947391
Q8CHH9,Sept8,20362,Mutant-Control,-0.138443522129856,0.90849877726413,2.88427586048434e-05,-4.82602508663673,0.0286868633387768,33.9992111311965,0.00623007910006814,0.989032736772881,0.00126269215993482
Q0QWG9,Grid2ip,170935,Mutant-Control,-0.331290271661959,0.794825315224304,2.93386426755417e-05,-4.82027343170049,0.0687285226359217,34.0000109862812,0.0817957165993297,0.855665195144452,0.00127632321626869
Q69ZU6,Thsd7a,330267,Mutant-Control,-0.136030964217825,0.910019292345372,2.99774276109878e-05,-4.81302479042984,0.0282630923672589,34.0000835610929,0.0548585291091275,0.902906128488926,0.00129596166740752
Q07797,Lgals3bp,19039,Mutant-Control,0.326248890311787,1.25374929562642,3.42321195878857e-05,4.76834167715393,0.0684197803766684,34.0000093946374,0.039959379364028,0.927944380519027,0.00146735260877884
Q8VCC9,Spon1,233744,Mutant-Control,0.205554713483759,1.15312963771124,3.43662169469673e-05,4.76702394465679,0.0431201344633812,34.0000393560666,0.0258161414114738,0.95342203381429,0.00146735260877884
