Protein,Symbol,Label,log2FC,SE,DF,pvalue,adj.pvalue
P30999,Ctnnd1,Mutant-Control,-0.00699906365281221,0.0188548654331864,28.7418984849391,0.713205429862803,0.87926079136584
P31230,Aimp1,Mutant-Control,0.019732762740861,0.0207236048191908,28.7418510577558,0.348941240433575,0.638580155818799
P31324,Prkar2b,Mutant-Control,-0.0780893609869222,0.0351334844869519,28.7417464669057,0.0342700769858183,0.171007193886315
P31428,Dpep1,Mutant-Control,-0.129213548672775,0.0682966723466632,28.7417130903725,0.0686125373391322,0.262014301704447
P31648,Slc6a1,Mutant-Control,0.0279371423777134,0.0311883394434106,30.7417655106379,0.377343855451096,0.66444846937861
P31649,Slc6a13,Mutant-Control,7.81793665182856e-05,0.0643182267732619,28.7417143080549,0.99903856210927,0.999755129719447
P31650,Slc6a11,Mutant-Control,-0.200110986120588,0.0650623895231788,28.7417142351589,0.00457526262092496,0.0453522542673317
P31750,Akt1,Mutant-Control,0.0248422925755167,0.0437594854567778,30.7417326327504,0.5743612560149,0.809443256961604
P31786,Dbi,Mutant-Control,0.137086158818596,0.0593621961289936,28.7417167435022,0.0283143288424164,0.151009753826221
P31938,Map2k1,Mutant-Control,0.0241922545610869,0.019913139903595,30.7418911475423,0.233657546991982,0.520598865479421
P32020,Scp2,Mutant-Control,-0.00217352990194797,0.0492876727466451,28.7417225560384,0.965130563388768,0.989528337771906
P32037,Slc2a3,Mutant-Control,0.0248858097148854,0.0324647962269815,28.7417538617167,0.449601198968997,0.724676093364766
P32067,Ssb,Mutant-Control,-0.00901989059983209,0.0334004150198921,30.7417565856607,0.78892396025838,0.917642677607517
P32211,Chrm4,Mutant-Control,-0.0194064322797034,0.0854897912561053,30.7417099739562,0.821924299980478,0.933280399872621
P32233,Drg1,Mutant-Control,-0.0021419507963622,0.0267391586831635,28.7417804267851,0.936708609602975,0.979106845077333
P32261,Serpinc1,Mutant-Control,0.0770149967632323,0.0400324630837459,28.7417342111283,0.064332477612789,0.252951986968881
P32507,Nectin2,Mutant-Control,-0.0691402066707071,0.0414510645299632,30.7417363050835,0.105472723928661,0.339531075427952
P32848,Pvalb,Mutant-Control,-0.104110081825263,0.0446948222964548,28.7417279411243,0.0270783810229829,0.147228091956998
P32883,Kras,Mutant-Control,-0.147676255387387,0.0413825146472157,28.7417320826984,0.00128388038023501,0.0184145364868197
P32921,Wars,Mutant-Control,0.0273360560661984,0.018136489297564,28.7419232468044,0.142662589931501,0.400124772369823
P33173,Kif1a,Mutant-Control,0.0758095690232142,0.0195561043949084,28.7418805288722,0.000565246365897088,0.0105150897293282
P33175,Kif5a,Mutant-Control,-0.0416095515877116,0.0230328372247332,28.741816206757,0.0813167758225497,0.293009208749022
P33267,Cyp2f2,Mutant-Control,0.375793589987607,0.0622121699820661,15.7417106160042,1.83955814319322e-05,0.000725014554063045
P33622,Apoc3,Mutant-Control,0.0897388627110526,0.0843725661401733,28.7417092371378,0.296363647850608,0.588963492538889
P34022,Ranbp1,Mutant-Control,0.0119449379991436,0.0298107064435308,30.7417723051324,0.691417546454681,0.870599825840739
P34152,Ptk2,Mutant-Control,0.0189555937428741,0.0166894771113513,28.7419914550543,0.26543049585584,0.552369254138305
P34884,Mif,Mutant-Control,0.0699690486588301,0.0337171450652539,28.741747953502,0.0470286942738984,0.20856463525411
P34914,Ephx2,Mutant-Control,0.0479873689661816,0.0290814339829195,28.7417667682522,0.10980956005028,0.344748645774416
P34928,Apoc1,Mutant-Control,0.103544079037523,0.0879296524037611,28.7417088481975,0.248623900773813,0.5360791951862
P35123,Usp4,Mutant-Control,0.0133202641692659,0.0182122732619669,28.7419199157783,0.470462711927462,0.739638337394601
P35235,Ptpn11,Mutant-Control,-0.0558310901995546,0.0203112720361559,28.7418624351065,0.0102272563681062,0.0784877232386236
P35278,Rab5c,Mutant-Control,-0.0391161012648373,0.0256111710092462,28.7417897173534,0.13761598745441,0.392150759759885
P35279,Rab6a,Mutant-Control,-0.0662873651176834,0.0244309632635678,30.7418139579731,0.0108164258776756,0.0809805383831407
P35282,Rab21,Mutant-Control,-0.544877973986801,0.0283518115585051,28.7417717974558,6.02798511096419e-18,7.00853735568103e-15
P35283,Rab12,Mutant-Control,0.0352498416512615,0.0270106238717716,30.7417901677884,0.201564930602749,0.483168487379689
P35285,Rab22a,Mutant-Control,0.0571207240873208,0.0469595999673354,28.7417247732352,0.233735488402852,0.520606247477106
P35288,Rab23,Mutant-Control,-0.0934716262415747,0.0361852345097621,28.7417417103413,0.0151521976177397,0.100001637257665
P35290,Rab24,Mutant-Control,0.0100177306781902,0.0433667000049215,28.7417288217353,0.81895091816014,0.932126220441367
P35293,Rab18,Mutant-Control,-0.0307874316043638,0.0270262286189341,28.7417786864875,0.26403849780567,0.550851660056998
P35436,Grin2a,Mutant-Control,-0.148026780673435,0.0424668667918997,30.741734594413,0.00150024406296696,0.02056130173528
P35438,Grin1,Mutant-Control,-0.0725594192445904,0.0381041867342342,30.7417430197284,0.0662750988601887,0.257281630299764
P35454,Oxt,Mutant-Control,0.572805499419262,0.214010661733195,28.7416726623686,0.012155852947104,0.0867067793036784
P35455,Avp,Mutant-Control,1.12580429738022,0.326120203164893,28.7416617533287,0.00174263114104577,0.0227673117704212
P35486,Pdha1,Mutant-Control,-0.0365734796992452,0.0401579720680423,28.7417079756658,0.370007527647143,0.658966686971271
P35505,Fah,Mutant-Control,-0.00193818891537939,0.0239474880871897,28.7418055436095,0.936054640734419,0.979106845077333
P35546,Ret,Mutant-Control,-0.0456064564799981,0.0492492014115148,28.7417227649676,0.362138946983897,0.65194355978314
P35550,Fbl,Mutant-Control,-0.0113250183532285,0.0471574504033611,28.7417239867623,0.81191603013826,0.927842613621421
P35564,Canx,Mutant-Control,0.226142927693399,0.0308833921932099,28.7417587046666,4.8348016160345e-08,5.91711860937836e-06
P35569,Irs1,Mutant-Control,0.0214749745059827,0.0506394634747366,28.7417214955198,0.6746677701612,0.863040447114503
P35583,Foxa2,Mutant-Control,0.0275862249141572,0.0512168922164418,30.7417241094814,0.594031135116947,0.820911489416764
P35585,Ap1m1,Mutant-Control,-0.0737075637956659,0.0326865731069315,28.7417519452266,0.0319275431440552,0.163665158657565
P35700,Prdx1,Mutant-Control,0.000737641246813137,0.0278770451318292,28.7417738922078,0.979072888733653,0.995193424421676
P35762,Cd81,Mutant-Control,-0.116780368415976,0.0381805222581979,28.7417383063104,0.00477523887142485,0.0467209906971385
P35802,Gpm6a,Mutant-Control,-0.0643611441123627,0.0508390918999634,28.7417250842173,0.215686742299823,0.499729551395629
P35803,Gpm6b,Mutant-Control,-0.0542290266889797,0.0336875480193769,28.7417482122917,0.11837927764702,0.359988596715611
P35821,Ptpn1,Mutant-Control,0.0556377972213635,0.0260604552486315,30.7417979151937,0.04084508197712,0.190987028306038
P35822,Ptprk,Mutant-Control,-0.0356924461427437,0.0505391338982471,30.7417247088462,0.48536112999605,0.75067376158149
P35831,Ptpn12,Mutant-Control,0.0820715384711009,0.0400859871328771,16.7417310688262,0.0566458257246529,0.232654895067154
P35846,Folr1,Mutant-Control,-0.0245371579042909,0.0507340700101267,28.7417215180065,0.632303956422817,0.839447699478777
P35922,Fmr1,Mutant-Control,0.0376893555049573,0.0237360513526163,28.7418108791977,0.123261245487769,0.368162537357332
P35951,Ldlr,Mutant-Control,0.133587174503856,0.0353532497378998,28.7417456728569,0.000734932860131399,0.0127534617718324
P35979,Rpl12,Mutant-Control,0.00324723785825753,0.0281226675260069,28.7417738548627,0.908877990060525,0.970830102737424
P35980,Rpl18,Mutant-Control,0.0738649545805149,0.0329580122740335,28.7417473071135,0.0329088694180734,0.166489823693514
P36371,Tap2,Mutant-Control,-0.0238436190079211,0.075606592229777,28.7417110967054,0.754763533201877,0.898986818496303
P36423,Tbxas1,Mutant-Control,0.173243238227025,0.139137959679597,8.77345637880318,0.245316504954911,0.532677913849094
P36536,Sar1a,Mutant-Control,0.0550799611405414,0.0318565718257753,28.7417564810352,0.0945384922711086,0.318291757762188
P36552,Cpox,Mutant-Control,-0.0783429777649056,0.0737593316664936,28.7417112984532,0.297014179591276,0.589465410193099
P36895,Bmpr1a,Mutant-Control,0.0897518135533944,0.0725804416429711,28.7417112117573,0.226251382405728,0.510786292447365
P36916,Gnl1,Mutant-Control,-0.0356384814173423,0.0208158070176254,28.7418516906977,0.0976518418011838,0.323708363487397
P36993,Ppm1b,Mutant-Control,0.0065097267866181,0.030656564753086,28.7417596061142,0.833337711796173,0.938708386343289
P37040,Por,Mutant-Control,0.0961666337049874,0.0288113741071536,30.7417779713127,0.00222071398743017,0.0270833929655819
P37172,Acvr1,Mutant-Control,0.132961265580949,0.0529961763871119,30.7417226306867,0.0176002270273768,0.110611877245928
P37804,Tagln,Mutant-Control,-0.129224047924538,0.0478435470418706,28.7417244339046,0.0114682310062389,0.0836844973844378
P37889,Fbln2,Mutant-Control,0.240305962982633,0.0411323506623116,15.7417188764034,2.66864513987802e-05,0.000969607734155681
P38060,Hmgcl,Mutant-Control,-0.0221725830278648,0.0356009103376517,30.741749485836,0.538002875726836,0.786320565906224
P38585,Ttl,Mutant-Control,0.0441202885815979,0.0412453596981881,28.741731867187,0.293654579941773,0.586132861136998
P38647,Hspa9,Mutant-Control,-0.0325391583002355,0.0398317798132562,30.741739322437,0.420263279982859,0.701377186880484
P39053,Dnm1,Mutant-Control,-0.101998539889788,0.0157296015598309,28.7420571555097,4.43763717875764e-07,3.5137327451501e-05
P39054,Dnm2,Mutant-Control,-0.0561263734850736,0.0209067984505424,28.7418495954021,0.0119246265135233,0.0857854972862976
P39061,Col18a1,Mutant-Control,0.0593793683561732,0.0339999899063632,28.7417486827875,0.0914133510412724,0.313089123856896
P39087,Grik2,Mutant-Control,-0.0622995170711767,0.0435575691142738,28.7417288540573,0.163418836006493,0.434305159361795
P39098,Man1a2,Mutant-Control,-0.0499645662838234,0.0633135438388283,28.7417147383493,0.436479918037112,0.71526518868379
P39447,Tjp1,Mutant-Control,-0.0131049485113656,0.0197267210184216,28.7418749434872,0.511777364212622,0.77142586273709
P39688,Fyn,Mutant-Control,0.00685108947359098,0.0374605656401271,30.7417445526222,0.85608669402473,0.948397773148565
P40124,Cap1,Mutant-Control,0.0850671362481273,0.0204635526831394,28.7418572063557,0.000264429422727957,0.00587624577768955
P40142,Tkt,Mutant-Control,0.00564241427072534,0.0220366822486069,28.7418306389557,0.799738700344784,0.922755073371686
P40237,Cd82,Mutant-Control,-0.0633812454608842,0.0412992681978312,28.7417350172079,0.135797729815362,0.389845663865006
P40240,Cd9,Mutant-Control,-0.377324852942569,0.0601128495523507,28.7417154180223,7.77026155495263e-07,5.36686580270788e-05
P40336,Vps26a,Mutant-Control,-0.102718562275147,0.0352206475452656,28.7417452922718,0.00680010046745616,0.0591044963490937
P40630,Tfam,Mutant-Control,0.0251472588918449,0.0471454090999426,28.7417252329878,0.597859255239257,0.82229222487166
P40694,Ighmbp2,Mutant-Control,-0.0285300584311682,0.0416004924265153,28.741731878801,0.498327625546089,0.760352912469273
P41105,Rpl28,Mutant-Control,0.0309627462072619,0.0243352142580375,28.7418006029254,0.213448750724161,0.497364360862926
P41216,Acsl1,Mutant-Control,0.0579728988562581,0.0296793488434526,28.7417643706489,0.0605799608975656,0.243296377214403
P41233,Abca1,Mutant-Control,0.0790144515994049,0.0513491506234636,28.7417209331025,0.134798801512336,0.38761600962492
P41234,Abca2,Mutant-Control,-0.409501986122186,0.0272826940603573,28.7417773019536,3.91749996036622e-15,3.41605996543934e-12
P41241,Csk,Mutant-Control,0.0490827428794042,0.0182503594692082,28.7419180478068,0.0117887032410858,0.0850444610235931
P41242,Matk,Mutant-Control,-0.073757297756956,0.0279284662915124,28.7417734543495,0.013226037278083,0.0916234717496594
P41778,Pbx1,Mutant-Control,0.145145966285563,0.0516017064814838,28.7417212236747,0.00876116859624056,0.0696897515705521
P42125,Eci1,Mutant-Control,-0.0619159548143947,0.049565708950591,30.741725642231,0.221031455699907,0.505214755885502
P42128,Foxk1,Mutant-Control,-0.0389482231973276,0.0615762874339652,28.7417152279916,0.532047449549028,0.78319540157291
P42208,Sept2,Mutant-Control,-0.0562485574736304,0.0282196932151904,28.7417719856323,0.0558047228938951,0.230487712793258
P42225,Stat1,Mutant-Control,0.0599864090405603,0.026416612792875,28.7417830885724,0.0308359288064348,0.159578219105111
P42227,Stat3,Mutant-Control,0.066731219538929,0.0388932699753276,30.7417412726397,0.0962709970247691,0.321333241743918
P42232,Stat5b,Mutant-Control,0.0295794898608841,0.0333050429829874,30.7417569222448,0.381362848092519,0.666743242011965
P42337,Pik3ca,Mutant-Control,-0.0284657979333774,0.0237325843551362,28.7418078006939,0.240151925024832,0.528694400296805
P42567,Eps15,Mutant-Control,0.0117429126634133,0.0278303850915513,30.7417842576148,0.676000871594597,0.863040447114503
P42669,Pura,Mutant-Control,-0.0115410401263526,0.0459213657356994,28.7417254955721,0.803353539687265,0.924439482404403
P42703,Lifr,Mutant-Control,0.0802538941561969,0.0670783776426892,30.741714837474,0.240678925210979,0.528978003236229
P42859,Htt,Mutant-Control,-0.0177489476995154,0.016789672493128,28.7419846251562,0.299254700878508,0.591349810603446
P42866,Oprm1,Mutant-Control,0.0137694352200032,0.0680462375793728,28.7417124434412,0.841065476233233,0.942144234474285
P42867,Dpagt1,Mutant-Control,0.0285655725081284,0.0819423173407233,30.7417106551947,0.729761478361319,0.886007609500851
P42932,Cct8,Mutant-Control,0.0390378564717579,0.0161683390177572,28.7420227915934,0.0223568286015697,0.129423452592119
P43006,Slc1a2,Mutant-Control,-0.00385924769579268,0.0611233294030444,28.7417153587188,0.950093120680266,0.984236651301683
P43024,Cox6a1,Mutant-Control,-0.0758278959167722,0.0645932852111075,28.7416876579483,0.250059683986766,0.537239407296483
P43247,Msh2,Mutant-Control,0.0173375926755862,0.0292314244273152,28.7417651274121,0.557742988427515,0.798115915337507
P43274,H1f4,Mutant-Control,-0.00905086243651764,0.0563267724927992,28.7417183047352,0.873465659356359,0.954762839183635
P43275,H1f1,Mutant-Control,-0.0246600419124569,0.0498824591715303,28.7417224423842,0.624807383085604,0.836282679054682
P43276,H1f5,Mutant-Control,0.0616567737116094,0.0454889576100723,28.7417263472124,0.185839408148185,0.462333933477394
P43406,Itgav,Mutant-Control,-0.102459093575887,0.0184767179405752,28.7419112158739,5.74636934292046e-06,0.000282300510818402
P45376,Akr1b3,Mutant-Control,-0.0597791491325484,0.0289272947895691,28.7417653280451,0.0478933079537621,0.21107300074872
P45377,Akr1b8,Mutant-Control,0.0877205145388467,0.0474619689181174,28.7417242855081,0.0748832393936557,0.276980635212164
P45481,Crebbp,Mutant-Control,-0.0790663197653952,0.0516746006852153,28.7417211847407,0.136929699285248,0.391570414670081
P45591,Cfl2,Mutant-Control,-0.0109154617690265,0.0248699997854426,28.7417974155037,0.664015279726015,0.860209033923662
P45700,Man1a,Mutant-Control,0.0643609001477028,0.0606256111580631,28.7417158607522,0.297251113806045,0.589600162044632
P45878,Fkbp2,Mutant-Control,0.101297056076764,0.0344937034752877,28.7417446125948,0.0064687911698476,0.0570496677634094
P45952,Acadm,Mutant-Control,-0.0638730231250083,0.0634845393905665,30.7417163291432,0.322212271292842,0.615991450956116
P46061,Rangap1,Mutant-Control,0.00196644581257723,0.0196010247694429,28.7418771534609,0.920783942130574,0.973535735117139
P46062,Sipa1,Mutant-Control,0.136029745704011,0.0402645513794794,28.7417344252956,0.00211114991458903,0.0261587598653163
P46096,Syt1,Mutant-Control,-0.0720446214664285,0.030940781982916,28.7417583664967,0.0271319960955677,0.147228091956998
P46097,Syt2,Mutant-Control,-0.284564390874613,0.0260558437813678,28.741790781973,9.62196744116037e-12,4.44158731762823e-09
P46412,Gpx3,Mutant-Control,0.174530262096421,0.0745672241861838,15.7417088056979,0.0327694174739045,0.166489823693514
P46414,Cdkn1b,Mutant-Control,-0.0688050794060903,0.0415449707462641,30.7417361614504,0.107863474695128,0.342025272487824
P46460,Nsf,Mutant-Control,-0.030945278342414,0.0231975741585889,28.741813820724,0.192682475583637,0.470775459307298
P46467,Vps4b,Mutant-Control,0.0223701762826345,0.0299586099253638,30.7417715270116,0.460915951793343,0.732608248640356
P46471,Psmc2,Mutant-Control,-0.00335386703215867,0.0192740912106966,28.7418891314492,0.863078160288195,0.950195754777915
P46638,Rab11b,Mutant-Control,-0.108073407850949,0.0308493943809456,28.741758899595,0.00152436010258693,0.0206885915868607
P46660,Ina,Mutant-Control,0.528909486265708,0.118664165556212,28.7417061788672,0.000116207600508346,0.00315433549084133
P46662,Nf2,Mutant-Control,-0.0077578215776659,0.030945007612613,30.7417666446193,0.803716379125961,0.924439482404403
P46664,Adss,Mutant-Control,-0.118040659300072,0.0392969363250016,28.7417360602887,0.00547656076856298,0.0511448448490101
P46718,Pdcd2,Mutant-Control,0.0878903046621485,0.0942470914667796,16.7417067727332,0.364306295702127,0.653652448255668
P46735,Myo1b,Mutant-Control,-0.166152562646748,0.0628814786645569,28.7417142095373,0.0131830619661779,0.0914165410298778
P46737,Brcc3,Mutant-Control,-0.00683285414335198,0.0218073338143898,30.7418506714329,0.756147329576314,0.89984370029416
P46935,Nedd4,Mutant-Control,-0.0332887423797156,0.0335813217773692,28.7417484333803,0.329817779664633,0.622513211834546
P46978,Stt3a,Mutant-Control,0.133052513693957,0.0370536951138984,28.7417397086897,0.00121073794923582,0.0177439242308174
P47199,Cryz,Mutant-Control,-0.0574088063264935,0.0300855905244133,28.7417612420313,0.0664018742914134,0.257351446470351
P47708,Rph3a,Mutant-Control,-0.17930685285739,0.021466428366302,28.7418340961746,3.54850039092134e-09,6.87412012680443e-07
P47738,Aldh2,Mutant-Control,-0.158211005394261,0.0399328045888659,28.7417343411961,0.000448995230281243,0.00872476525471296
P47740,Aldh3a2,Mutant-Control,-0.0283166101029594,0.0345276890137161,30.7417527548297,0.418465360487076,0.699548131981271
P47743,Grm8,Mutant-Control,-0.0912687549201213,0.0294322393893505,28.7417658325439,0.00429301272377828,0.0434603146681431
P47746,Cnr1,Mutant-Control,0.0712841035289847,0.0460983017770826,28.7417259304397,0.132961318664323,0.38471097428549
P47753,Capza1,Mutant-Control,-0.0368947152262238,0.0162783984456576,28.7420168308186,0.0311295167692036,0.160647941666661
P47754,Capza2,Mutant-Control,-0.034068289780596,0.0177108177237205,28.7419401273469,0.0643620666384409,0.252951986968881
P47757,Capzb,Mutant-Control,-0.048828211345302,0.0168333871029765,28.7419729236786,0.00706881434596789,0.0604314324478824
P47758,Srprb,Mutant-Control,-0.000499867826550676,0.0406871115792748,30.7417376867132,0.990277097527235,0.99767408481316
P47759,Nsg2,Mutant-Control,0.0245341139115302,0.0584465082773414,28.7417173374561,0.677774518275961,0.86357583316486
P47791,Gsr,Mutant-Control,0.0397123906733001,0.0274769424438721,28.7416935054767,0.159189874789534,0.428106617784036
P47802,Mtx1,Mutant-Control,-0.0330228894029246,0.0733698859444264,28.7417109562508,0.656023714730754,0.854810240376149
P47809,Map2k4,Mutant-Control,-0.0123778378453141,0.0196604118943427,30.7418978945384,0.533619689051608,0.78384940926878
P47811,Mapk14,Mutant-Control,0.0694392193525084,0.0933244690859208,30.7417087351874,0.462488596612289,0.733421334386753
P47856,Gfpt1,Mutant-Control,0.108277377914583,0.037058166873036,28.7417396826336,0.00671035805116316,0.0585875566519577
P47857,Pfkm,Mutant-Control,0.0757495886684207,0.0237439413551536,28.7418059525102,0.00342394617570874,0.03686026006442
P47867,Scg3,Mutant-Control,0.212216269831711,0.0719378790892719,28.7417119159533,0.00625942446903119,0.0556251529884861
P47880,Igfbp6,Mutant-Control,0.409416191976215,0.14078555327525,28.7417057130817,0.00694126176742611,0.0597705731906472
P47911,Rpl6,Mutant-Control,0.0310344260150625,0.0263527001017405,30.7417954271874,0.247970481747977,0.535720681534186
P47915,Rpl29,Mutant-Control,0.0700204398662551,0.0309656854271938,28.7417583875203,0.0314919400572138,0.16189224306494
P47934,Crat,Mutant-Control,-0.0335421808804343,0.0925999593440414,28.7417079593176,0.719832459959548,0.882146418623619
P47941,Crkl,Mutant-Control,-0.0413879027028252,0.0203466791281174,28.741859583674,0.0512590713271696,0.218571688006317
P47962,Rpl5,Mutant-Control,0.0311755713662679,0.0204099933217023,28.7418640050265,0.137576360662133,0.392150759759885
P47963,Rpl13,Mutant-Control,0.0384772169996642,0.0302825963531078,28.741762358663,0.214058128842297,0.497922476426764
P47964,Rpl36,Mutant-Control,0.00421820073181808,0.0257991670686795,28.74178603634,0.871267924671238,0.953746714835882
P47968,Rpia,Mutant-Control,0.0401571886091284,0.103809323195615,28.74170683931,0.7017269784664,0.874154376020077
P48024,Eif1,Mutant-Control,0.0490904992211982,0.0520961127946229,30.741723367099,0.35338256589931,0.642312866001456
P48036,Anxa5,Mutant-Control,-0.0313892426337949,0.032920170895605,28.7417509627778,0.348289770976606,0.638211043428632
P48168,Glrb,Mutant-Control,-0.0161761886402919,0.0334514572514249,28.7417494225896,0.632353449076974,0.839447699478777
P48193,Epb41,Mutant-Control,-0.00141249952951962,0.0452451821824302,28.7417268976022,0.975310844289404,0.993481711358107
P48302,Ednrb,Mutant-Control,0.0855590634354222,0.0698269294061541,30.7417138544622,0.22976678925719,0.514997808020629
P48318,Gad1,Mutant-Control,0.106668264912076,0.0259698642630113,28.741786949928,0.000302679120949473,0.0065917983138362
P48320,Gad2,Mutant-Control,0.270690963833,0.068020789139087,28.7417151952137,0.000428133872214013,0.00848483492205953
P48410,Abcd1,Mutant-Control,-0.0265833555106446,0.120175192160437,30.741706260832,0.826395539831421,0.935107102329926
P48428,Tbca,Mutant-Control,0.0547370023993921,0.0397535673814347,30.7417394872651,0.17848579933886,0.454835096496312
P48432,Sox2,Mutant-Control,0.171328793823136,0.170740842153988,15.7417033991733,0.330823064014882,0.623398620898924
P48453,Ppp3cb,Mutant-Control,-0.0145137991054049,0.0249952169049291,30.7418079448077,0.56570032627725,0.80438758175909
P48455,Ppp3cc,Mutant-Control,-0.0818730964110914,0.0298659546352214,30.741772012312,0.0101025500720388,0.0779595014408658
P48542,Kcnj6,Mutant-Control,-0.060168894446325,0.0425622246354687,28.7417306553673,0.168199449014419,0.442109780077086
P48543,Kcnj9,Mutant-Control,-0.159459390890336,0.0486446475204011,30.7417265763094,0.00259774618995799,0.0301027864138653
P48678,Lmna,Mutant-Control,0.00285095138810315,0.0333874812328217,28.7417520932857,0.932543531193713,0.978347073601137
P48722,Hspa4l,Mutant-Control,-0.0539857067605815,0.0235723169821132,28.7416788843046,0.0295399598715542,0.154824012069092
P48758,Cbr1,Mutant-Control,0.00420307663633839,0.0197580973107726,28.7418730395847,0.833041644148969,0.938668794957714
P48774,Gstm5,Mutant-Control,-0.0208964007588959,0.0398342543168921,28.7417343023456,0.603895497886028,0.826426571053756
P48962,Slc25a4,Mutant-Control,-0.122444871286224,0.0493986125123698,28.7417223249854,0.0193054646344469,0.116905313619706
P49025,Cit,Mutant-Control,-0.0728951509663616,0.022969999252089,30.741832320807,0.00340949942173078,0.03686026006442
P49070,Caml,Mutant-Control,0.0513013110774316,0.0331296386489847,28.7417493185675,0.13244345148053,0.384188747053365
P49135,Ercc3,Mutant-Control,-0.0167531443830159,0.0398888614095844,28.7417344537709,0.677611904045307,0.86357583316486
P49138,Mapkapk2,Mutant-Control,0.0689036423782058,0.0657431242372329,30.7417153331458,0.302775155271397,0.594859671430889
P49312,Hnrnpa1,Mutant-Control,0.0481416135542558,0.0480076364236185,28.7417237484271,0.324330108806794,0.617343511453094
P49442,Inpp1,Mutant-Control,-0.0449615449537193,0.0337088868864665,28.7417487804013,0.192737200656772,0.470775459307298
P49443,Ppm1a,Mutant-Control,-0.0447411915574556,0.0379790428479439,28.7417382739737,0.248439125612807,0.5360791951862
P49446,Ptpre,Mutant-Control,0.105158991855754,0.0237579333109793,28.7418084333626,0.000126521348911138,0.00331809372181992
P49586,Pcyt1a,Mutant-Control,-0.0706503695645152,0.0213237207928634,28.7418439895044,0.0024986733638265,0.0291484036556081
P49615,Cdk5,Mutant-Control,-0.0404891461215566,0.0155984684552899,28.7420714469648,0.0147122848109921,0.0978440553334261
P49710,Hcls1,Mutant-Control,0.167214021770071,0.113774326296265,28.7417059153507,0.152505639840034,0.416881820230053
P49722,Psma2,Mutant-Control,0.026391015051964,0.0202985215506497,28.7418620404564,0.203881349071193,0.486090805569497
P49769,Psen1,Mutant-Control,-0.0877544220766378,0.0795159456121006,28.7417099260978,0.278917834015159,0.567103121565068
P49813,Tmod1,Mutant-Control,0.205964102189286,0.0425100376941725,28.7417304255186,3.98384950108206e-05,0.00132972890524155
P49817,Cav1,Mutant-Control,-0.0766571503921466,0.0852703557728411,30.7417100046593,0.375646223696277,0.663251849279987
P49962,Srp9,Mutant-Control,0.056832777039618,0.0282137834655944,28.7417716605908,0.0534144626405172,0.22460475670901
P50096,Impdh1,Mutant-Control,-0.0906467400780411,0.0359002524016852,28.7417425129739,0.0173511899288651,0.109540181849559
P50136,Bckdha,Mutant-Control,-0.0845078298078409,0.110243691214368,28.7417064942363,0.4495969642524,0.724676093364766
P50153,Gng4,Mutant-Control,0.0187340761184954,0.0959217523419975,30.7417083902075,0.846438695239276,0.944023734918385
P50171,H2-Ke6,Mutant-Control,-0.0397613150417801,0.0419554266700787,28.741730816528,0.351180907064224,0.640815591859803
P50172,Hsd11b1,Mutant-Control,0.127000380439055,0.0429964922591509,28.7417293656798,0.00620168680841057,0.0553637528944385
P50247,Ahcy,Mutant-Control,-0.0376655594762853,0.026256734212644,28.7417842357427,0.162218668914511,0.432680552969555
