protein,symbol,entrez,contrast,log2FC,percentControl,Pvalue,FDR,Padjust,Tstatistic,SE,DF,isSingular
Q6ZQH8,Nup188,227699,Mutant-Control,-0.16619428617726,0.891190472160594,0.0336601871290214,0.193588623031332,1,-2.28077623226229,0.0728674228652462,20.0000090743667,FALSE
Q6ZWS4,Cnih3,72978,Mutant-Control,0.27919540945252,1.21351791709909,0.00613482335448041,0.0682957058971368,1,4.13177125169265,0.0675728137994431,6.00000113404923,FALSE
Q71FD7,Fblim1,74202,Mutant-Control,-0.33570137274661,0.792398814672172,0.0342702226940743,0.1958984759208,1,-2.72814567395632,0.123051117083415,6.00000066916957,FALSE
Q75N73,Slc39a14,213053,Mutant-Control,0.165211172445634,1.12133019913827,0.153305646264162,0.453926780414944,1,1.63433920757775,0.101087443585529,6.00000024657946,FALSE
Q75NR7,Recql4,79456,Mutant-Control,-0.121172828251302,0.919439894870105,0.522024941025706,0.797784391067115,1,-0.679725627896179,0.178267264434834,5.99982023429641,FALSE
Q765H6,Mgat5b,268510,Mutant-Control,0.0871922389429609,1.06230072851092,0.6426802510646,0.862277441631028,1,0.475917468711504,0.183208738227291,12.0000022975782,TRUE
Q78T81,Fam102a,98952,Mutant-Control,-0.153505166317615,0.899063445815893,0.267503580639081,0.588397935014757,1,-1.14061911971325,0.134580565645968,20.000002315031,FALSE
Q7M707,Tas2r109,387343,Mutant-Control,0.0239755605679441,1.01675744914939,0.562553046831121,0.820637434414802,1,0.588851916842927,0.0407157723056873,20.0000266373529,FALSE
Q7TMF2,Eri1,67276,Mutant-Control,0.0517589448395119,1.03652789651932,0.462708526121915,0.757150318480988,1,0.748775368422636,0.0691247963305029,20.0000131309575,FALSE
Q7TN84,Syt14,329324,Mutant-Control,-0.0212774780150982,0.98535980140398,0.604716264914092,0.842933622545361,1,-0.546063309011667,0.0389652219146692,6.00001528264212,FALSE
Q7TPC1,Cdsn,386463,Mutant-Control,0.130279294491351,1.09450556848128,0.455381915426956,0.75264144794461,1,0.771417695811336,0.168882947848805,12.0000027035916,TRUE
Q7TQI7,Abtb2,99382,Mutant-Control,-0.265733371982232,0.831775806702848,0.00240661798552283,0.0359669904751233,1,-5.01893613302591,0.0529461553084202,5.99998114371242,FALSE
Q7TSJ6,Lats2,50523,Mutant-Control,-0.373879454887782,0.771704565000086,0.0607054795626202,0.275183177075022,1,-2.30473145095504,0.162222568157715,6.0000033202677,FALSE
Q7TT00,Supt20,56790,Mutant-Control,-0.149103555922828,0.901810644545499,0.348523132567771,0.66495286073359,1,-1.01670849733811,0.146653201299293,6.00000002630299,FALSE
Q7TT16,Ipmk,69718,Mutant-Control,0.0661081065101499,1.046888726305,0.659491751936401,0.868526364675687,1,0.447262568285193,0.14780603430242,20.0000021909462,FALSE
Q7TT36,Adgra3,70693,Mutant-Control,-0.0707357935290154,0.952152263956411,0.706980073820298,0.89079905416763,1,-0.3819680577889,0.18518771946137,17.9072741067723,FALSE
Q80SY6,Adal,75894,Mutant-Control,-0.0153237687153007,0.989434583209413,0.838516073125201,0.947132723722044,1,-0.206463695171831,0.0742201610919897,20.000007548674,FALSE
Q80TI1,Plekhh1,211945,Mutant-Control,0.135967469600658,1.09882944050169,0.129594839365801,0.418935852612819,1,1.75608700802298,0.0774263854692093,6.00000111485789,FALSE
Q80U12,Sgsm2,97761,Mutant-Control,0.184463106199112,1.1363939895751,0.016008079010235,0.122829014842869,1,2.63117593571057,0.0701067168088462,20.000010417692,FALSE
Q80UW0,Hs6st2,50786,Mutant-Control,-0.0440216164895046,0.969947377114836,0.598876095436898,0.840509621888149,1,-0.534517411495061,0.0823576847878068,20.0000084652973,FALSE
Q80UY1,Carnmt1,67383,Mutant-Control,-0.0437708553182388,0.970115982587716,0.31038911545402,0.629857328246165,1,-1.04079655682803,0.0420551500012996,20.0000186682766,FALSE
Q80V85,Trim62,67525,Mutant-Control,-0.0634913162391166,0.956945510629724,0.944074949685781,0.983174850635964,1,-0.0708301486602044,0.896388295663552,25.9999968728899,TRUE
Q80W37,Snupn,66069,Mutant-Control,0.1150985408039,1.0830490188004,0.032646619176532,0.190673399367967,1,2.29555613787952,0.0501397194800125,20.0000183476728,FALSE
Q80WC9,Aasdh,231326,Mutant-Control,-0.141204058958568,0.906762064813712,0.168882264929214,0.472748883487695,1,-1.42743625479301,0.0989214463934461,20.0000047489703,FALSE
Q80X19,Col14a1,12818,Mutant-Control,-0.491502948900339,0.71128372135705,0.000280327025253789,0.00797488477491095,1,-4.39367202993072,0.111866098687409,20.0000049038404,FALSE
Q80X45,Tmem167b,67495,Mutant-Control,-0.00803876585348107,0.994443447179195,0.854220366970811,0.953224533855062,1,-0.186126581532354,0.0431897786296778,20.000035740184,FALSE
Q80YW5,Bspry,192120,Mutant-Control,0.00584719259304656,1.00406118943022,0.833669512764086,0.94502409819948,1,0.21275769540082,0.0274828723916701,20.000082326117,FALSE
Q80ZD9,Amigo2,105827,Mutant-Control,-0.0580726250918664,0.960546508942642,0.257319523769381,0.579140654623139,1,-1.16603029347067,0.0498037018566768,20.0000105539484,FALSE
Q810N6,Ankrd45,73844,Mutant-Control,0.0611799835079872,1.04331874470493,0.555229040147486,0.817192552558082,1,0.624594050195688,0.0979515951021615,6.00000141429004,FALSE
Q810U2,Teddm1a,240819,Mutant-Control,0.0539437627599195,1.0380988039525,0.227473387550953,0.549155516661633,1,1.34421266290175,0.0401303783610187,6.00000197725611,FALSE
Q811B5,Prr3,75210,Mutant-Control,0.119894813485835,1.0866556318628,0.1954695353188,0.511723619999133,1,1.33938234754339,0.0895150019751556,19.9999046672359,FALSE
Q811S7,Ubp1,22221,Mutant-Control,0.0567957430655603,1.04015299111315,0.464304723854393,0.757491320321753,1,0.746070173113461,0.0761265429343507,20.0000071124358,FALSE
Q8BG26,Rusc1,72296,Mutant-Control,-0.0699487699700638,0.952671826773013,0.285856068769065,0.608105817245833,1,-1.09657445813092,0.0637884362994276,20.0000203473308,FALSE
Q8BG93,Nudt15,214254,Mutant-Control,-0.00274042405889219,0.998102285731103,0.978639770866911,0.995260375051468,1,-0.027111161788852,0.101081026340193,20.0000055207636,FALSE
Q8BGF9,Slc25a44,229517,Mutant-Control,0.08700669388144,1.06216411476085,0.237861526897393,0.560640862874312,1,1.21675581479168,0.0715071116354895,19.9999761186985,FALSE
Q8BGI4,Fam13a,58909,Mutant-Control,-0.155344953354433,0.89791765201074,0.239337898626139,0.562664666883591,1,-1.21279926986108,0.128087934429765,20.0000027911067,FALSE
Q8BGK5,Slc35f1,215085,Mutant-Control,-0.062643550168608,0.957508002576864,0.536288234408447,0.805655465129742,1,-0.629280132488316,0.0995479547731806,20.0000050550322,FALSE
Q8BGP5,Tmem127,69470,Mutant-Control,-0.145902662406606,0.903813704352468,0.000421252822501965,0.0105782636923294,1,-4.21931991437051,0.0345796633978093,20.0000492213936,FALSE
Q8BGP6,Slc25a40,319653,Mutant-Control,0.0299320401173659,1.02096403083753,0.788364865761604,0.926555560063545,1,0.272059742606277,0.110020100109715,20.0000025744842,FALSE
Q8BH01,Tmco3,234076,Mutant-Control,0.152462016146723,1.11146461286249,0.06537166613149,0.285639172114316,1,2.2507735222784,0.0677376087099113,6.00000022544559,FALSE
Q8BH18,Tmem117,320709,Mutant-Control,0.0696594746986508,1.04946894387391,0.33339648447815,0.650609411254877,1,1.05179805012822,0.066228944510934,6.00000532867803,FALSE
Q8BH35,C8b,110382,Mutant-Control,-0.0230386047531566,0.984157686826553,0.436203236113736,0.739791703474336,1,-0.834030167581788,0.0276232271309266,6.00000994299713,FALSE
Q8BH60,Gopc,94221,Mutant-Control,-0.00150910108525171,0.998954517735375,0.976923212403285,0.994104987261952,1,-0.0292905085207218,0.0515218465457533,20.0000182522349,FALSE
Q8BHH9,Tmem179,104885,Mutant-Control,-0.103202637166808,0.930964049874531,0.0908663702366157,0.34171661323502,1,-2.01228499435427,0.0512862926754194,6.00000414852778,FALSE
Q8BHL7,Cdc42se1,57912,Mutant-Control,0.0800295768931845,1.05703971085847,0.347660622652643,0.664068238183043,1,1.01867584677013,0.078562358327166,6.00000084304019,FALSE
Q8BHN7,4930430F08Rik,68281,Mutant-Control,-0.0129686464146621,0.991051101196038,0.85432321871318,0.953224533855062,1,-0.185993666790277,0.0697262796011507,20.0000072731183,FALSE
Q8BI22,Cep128,75216,Mutant-Control,0.00509876479752869,1.00354044707276,0.923404312568814,0.977272417318843,1,0.10025970593685,0.0508555730329014,6.00000318469659,FALSE
Q8BIW9,Chtf18,214901,Mutant-Control,0.0231157188250624,1.01615164542867,0.871390001827923,0.960383195155125,1,0.168947076874394,0.136822247846573,6.00000113669956,FALSE
Q8BJ37,Tdp1,104884,Mutant-Control,0.082106672521987,1.05856266184847,0.0857354142687744,0.33239626679879,1,1.80759415527985,0.04542317880491,20.000025674823,FALSE
Q8BJ52,Plppr5,75769,Mutant-Control,0.0584744947970686,1.04136404051295,0.272922504196733,0.594514221174415,1,1.2068084656266,0.0484538321221563,5.99991349604266,FALSE
Q8BK06,Fbxo9,71538,Mutant-Control,0.0137882524030548,1.00960310500253,0.835940943503594,0.945845969770253,1,0.209806816514866,0.0657188009050118,20.0000109528363,FALSE
Q8BK58,Hspbap1,66667,Mutant-Control,0.261724261035002,1.19891074685478,0.19123390042305,0.505568351133861,1,1.38508928045712,0.188958404868042,12.0000021678122,TRUE
Q8BKE9,Ift74,67694,Mutant-Control,0.0725146704403867,1.05154797389375,0.0947585111462302,0.349447515480262,1,1.98201826465684,0.0365862776006969,5.99999703139876,FALSE
Q8BLY1,Smoc1,64075,Mutant-Control,0.346637504561731,1.27159346260522,1.03436711239241e-06,0.000100650972538821,0.00885728558341621,6.91075120481193,0.0501591642194221,20.0000498030275,FALSE
Q8BM92,Cdh7,241201,Mutant-Control,0.0785877452813351,1.05598383147995,0.5129741811879,0.792374604957762,1,0.695141323840315,0.113052903900427,6.00000399893676,FALSE
Q8BME9,Cbln4,228942,Mutant-Control,-0.175503503615429,0.885458438306015,0.0321885323079747,0.189566989101229,1,-2.77548016930296,0.0632335642518771,6.00000570470742,FALSE
Q8BMN4,Lmln,239833,Mutant-Control,0.100743216291124,1.07232573774867,0.209586438846854,0.526559097127256,1,1.40512811476905,0.0716968191243421,6.00000325443478,FALSE
Q8BN57,E130311K13Rik,329659,Mutant-Control,-0.00449996608749981,0.996885720653524,0.970910570527769,0.991876308211559,1,-0.0380129504776519,0.118379816114126,5.99999250885151,FALSE
Q8BND5,Qsox1,104009,Mutant-Control,0.0779962167616342,1.0555509496198,0.516775914175498,0.794663848742611,1,0.660011733049554,0.11817398518244,20.0000030585463,FALSE
Q8BNL5,Kctd6,71393,Mutant-Control,0.46139822850424,1.37687560944438,1.06442627971243e-05,0.000628598774701899,0.0911468223317754,13.4109072443684,0.034404699107735,6.00002205890909,FALSE
Q8BPS4,Gpr180,58245,Mutant-Control,0.0309723135653597,1.02170047530313,0.757963705604764,0.913375064887925,1,0.312408916536573,0.0991402995430633,20.0000053585015,FALSE
Q8BQB4,Fjx1,14221,Mutant-Control,0.467769739991016,1.38296988376505,0.0711734872192358,0.299930399142872,1,2.18899323198499,0.213691725107272,6.00000006960879,FALSE
Q8BSE0,Rmdn2,381110,Mutant-Control,0.092000281404812,1.06584694396665,0.260221869197829,0.58109070756103,1,1.24304404395572,0.0740120849716963,6.00000248408511,FALSE
Q8BSP2,Ncaph2,52683,Mutant-Control,0.0291237284201711,1.02039216637469,0.855267550300606,0.953725228965241,1,0.190409144022469,0.152953412871466,6.00000099655484,FALSE
Q8BSU7,Mob3a,208228,Mutant-Control,-0.0267317649720136,0.981641559923098,0.420135175763094,0.72620458418639,1,-0.823140549670235,0.0324753348413255,20.0000485027157,FALSE
Q8BTI7,Ankrd52,237615,Mutant-Control,-0.117260892443418,0.921936382755116,0.217799500427586,0.536541174384758,1,-1.37659489845858,0.0851818444007884,5.99999974511542,FALSE
Q8BUH1,Txnl4b,234723,Mutant-Control,-0.027317902158134,0.981242820245329,0.74428738055624,0.906738025224669,1,-0.330731131086323,0.0825985206424486,20.0000055137657,FALSE
Q8BVP5,Csnk1g2,103236,Mutant-Control,0.013671024482881,1.00952107182124,0.817007341183817,0.937811162275241,1,0.241772956836873,0.0565448868299405,5.99998659376579,FALSE
Q8BW22,Ss18l1,269397,Mutant-Control,0.00690070944282351,1.00479466509122,0.890624491853604,0.966266545583847,1,0.14345900271131,0.0481023101541431,6.00000498746449,FALSE
Q8BWH0,Slc38a7,234595,Mutant-Control,-0.0399775506476958,0.972670082726995,0.656020104252781,0.868462041100226,1,-0.452159253910037,0.0884147571944859,20.000008203738,FALSE
Q8BWN8,Acot4,171282,Mutant-Control,0.195965723940004,1.14549068268292,0.0913885736359775,0.342477179888348,1,1.75299252183574,0.111789252663091,26.0000067067908,TRUE
Q8BWU3,Fam131a,78408,Mutant-Control,0.0166133662049219,1.01158206664656,0.870149048121702,0.959962656607448,1,0.165580958284088,0.100333796694293,20.0000044293415,FALSE
Q8BX09,Rbbp5,213464,Mutant-Control,-0.0907497304478602,0.939034630937336,0.0354614246233726,0.200433121485109,1,-2.70242727058368,0.0335808224834335,5.9999830880157,FALSE
Q8BY35,Fgd2,26382,Mutant-Control,0.13456713294871,1.09776339080913,0.322232169512201,0.63931280526714,1,1.01499165610902,0.132579545988165,20.0000020999433,FALSE
Q8BY46,Zfp574,232976,Mutant-Control,0.0211511652967262,1.01476886828888,0.879589066331465,0.961886893092972,1,0.153540596682918,0.13775617493793,19.0229137449053,FALSE
Q8BYR1,Lcmt2,329504,Mutant-Control,-0.042383108677436,0.971049598400552,0.310441222876384,0.629857328246165,1,-1.04068148590431,0.0407263021889997,20.0000332641746,FALSE
Q8BZ94,Zmat4,320158,Mutant-Control,-0.0245139302509765,0.983151784161936,0.512321928492107,0.791944203700839,1,-0.667116351239045,0.0367461091389027,20.0000054970508,FALSE
Q8BZJ8,A830018L16Rik,320492,Mutant-Control,-0.0999557939744635,0.933061581301794,0.349119485582068,0.665222553413273,1,-0.953497213450393,0.104830714305663,26.0000076085101,TRUE
Q8BZM0,Klhl12,240756,Mutant-Control,0.0550240926554517,1.03887645213627,0.520396128923405,0.797156038310365,1,0.682485903174644,0.0806230464241125,6.00000087702215,FALSE
Q8C0M8,Dnaic1,68922,Mutant-Control,0.341341439057391,1.2669340603866,0.229559812178058,0.55065618282893,1,1.26593991824651,0.269634786088579,12.0000009967528,TRUE
Q8C0T1,4931440F15Rik,216622,Mutant-Control,-0.111846277594528,0.925403026561246,0.0788484139956991,0.317808601066759,1,-2.11479581149585,0.0528875066739497,6.00000408486578,FALSE
Q8C0V9,Frmd6,319710,Mutant-Control,0.246825924861844,1.18659361499933,0.256062781009993,0.577822407501462,1,1.25524634516238,0.196635445952974,6.00000070649879,FALSE
Q8C2B3,Hdac7,56233,Mutant-Control,-0.11865313094633,0.921047119147863,0.375856404305711,0.690063977287694,1,-0.919681737614929,0.129015425764614,12.0000046401561,TRUE
Q8C2E4,Ptcd1,71799,Mutant-Control,-0.106556053365286,0.928802619811073,0.556930150327669,0.817995401262509,1,-0.621826168915336,0.171359873051265,6.00000120322129,FALSE
Q8C2K1,Def6,23853,Mutant-Control,0.0845374377636938,1.0603477142428,0.319658283162902,0.638501514596322,1,1.08481083050264,0.0779282759598962,6.00000182208053,FALSE
Q8C3X2,Ccdc90b,66365,Mutant-Control,0.0416574031352912,1.02929562752467,0.737863019775015,0.903779293138815,1,0.350609002191052,0.118814413990978,5.99999474535872,FALSE
Q8C407,Yipf4,67864,Mutant-Control,0.0417124818940913,1.02933492440045,0.725987556137629,0.899559375893376,1,0.355431408778444,0.11735733214307,20.0000023814393,FALSE
Q8C569,Fam118b,109229,Mutant-Control,0.0519139363492105,1.03663925869145,0.404030024022054,0.713922023777404,1,0.897490092065325,0.0578434645776924,6.00000452332154,FALSE
Q8C726,Btbd9,224671,Mutant-Control,-0.014132748647758,0.990251750368789,0.795187556266793,0.929133665051259,1,-0.263070214308707,0.0537223443744703,19.9999471047147,FALSE
Q8C7E7,Stbd1,52331,Mutant-Control,-0.528581605270274,0.693235958430916,0.000119386036051272,0.00422439101945059,1,-4.76070276920813,0.111030163170257,20.0000042095026,FALSE
Q8C7U1,N4bp3,212706,Mutant-Control,-0.134301507872006,0.911110848291657,0.134907129691053,0.427380596205878,1,-1.55804183638896,0.0861989098978715,20.0000112343197,FALSE
Q8C8K3,Srsf12,272009,Mutant-Control,-0.0899727952837717,0.939540465841605,0.157493885412653,0.458091080430893,1,-1.61472940600336,0.0557200450733505,6.00031070429816,FALSE
Q8CAS9,Parp9,80285,Mutant-Control,-0.120777246511643,0.919692036516018,0.562999473920716,0.821148781329091,1,-0.626183360064066,0.192878403059587,4.28706716675178,FALSE
Q8CBX9,Bivm,246229,Mutant-Control,-0.0603133483469343,0.959055793118389,0.675472047947531,0.876657915053833,1,-0.424863545328001,0.141959339675452,20.0000017844829,FALSE
Q8CDD8,Kctd20,66989,Mutant-Control,0.222589766214018,1.16682626480179,0.0910339599623982,0.342046423500665,1,2.01095429965461,0.110688624924121,6.00001473478709,FALSE
Q8CDU4,Fbxl13,320118,Mutant-Control,-0.224699415288249,0.855773307003512,0.0434548687704044,0.224490245706191,1,-2.55061081037988,0.0880963157428096,5.99999411761262,FALSE
Q8CDU6,Hectd2,226098,Mutant-Control,0.0486466536060544,1.03429423005883,0.470009474878177,0.76283001011786,1,0.736447088723051,0.0660558706130597,20.0000139492842,FALSE
Q8CEF9,Tmem132c,208213,Mutant-Control,-0.0727143656694347,0.95084733765594,0.431028032610518,0.735677305809022,1,-0.843998786630627,0.0861545855530452,5.99999628125917,FALSE
Q8CEG8,Usp27x,54651,Mutant-Control,0.0209844251207754,1.01465159266417,0.806600318374356,0.935209166220148,1,0.255866101723904,0.0820133068796228,6.00000159343298,FALSE
Q8CFB4,Gbp5,229898,Mutant-Control,0.0113443612886526,1.0078943090738,0.894994076515604,0.968144805103981,1,0.13367685209998,0.0848640666685345,20.0000078902104,FALSE
Q8CFK6,Dennd1c,70785,Mutant-Control,-0.0176049789532193,0.987871311214221,0.775275165301993,0.920632539242957,1,-0.289371970263557,0.060838577202847,20.0000137421852,FALSE
Q8CFN5,Mef2c,17260,Mutant-Control,-0.0408329622681629,0.972093532139611,0.165584110848933,0.467340988715582,1,-1.57826179122067,0.0258721097445954,5.99978299011831,FALSE
Q8CFW1,Ano2,243634,Mutant-Control,0.0757196066292467,1.0538865764457,0.453149411316243,0.751481523490621,1,0.761604552781901,0.0994211580703752,26.0000084600474,TRUE
Q8CG03,Pde5a,242202,Mutant-Control,0.096531578462671,1.06919987828631,0.57228997206337,0.825976576905214,1,0.582017879582373,0.165856723391277,11.0000027827885,TRUE
Q8CG19,Ltbp1,268977,Mutant-Control,0.243589910421095,1.18393502760351,0.0387611948841658,0.209805380400197,1,2.32008543372654,0.104991784733478,12.0000069953128,TRUE
Q8CH02,Sugp1,70616,Mutant-Control,-0.105943169695673,0.929197276250944,0.483927451142423,0.771814260408376,1,-0.749489883957824,0.141353701982233,5.58378607060535,FALSE
Q8CHK4,Kat5,81601,Mutant-Control,0.0194783627540147,1.01359292732667,0.85235863033416,0.953224533855062,1,0.19429201276938,0.100253028811509,5.99998894628092,FALSE
Q8CHQ0,Fbxo4,106052,Mutant-Control,-0.232767215095387,0.851001031019978,0.0131125788200542,0.108271758908696,1,-2.72259235215491,0.0854946995319199,20.0000062842289,FALSE
Q8CHR6,Dpyd,99586,Mutant-Control,-0.0683678694206202,0.953716333651901,0.376947678101606,0.690862362753121,1,-0.903629583924051,0.0756591756588244,20.0000078260132,FALSE
Q8CHS8,Vps37a,52348,Mutant-Control,0.00618340696165642,1.00429520918364,0.962956499156881,0.988230645047983,1,0.0484154823903906,0.12771548802917,6.00000026250628,FALSE
Q8CHX6,Mbtps2,270669,Mutant-Control,-0.0342053561566411,0.976569512170968,0.704068520607945,0.889487052105805,1,-0.385319102933546,0.088771503660799,20.0000050428589,FALSE
Q8CI61,Bag4,67384,Mutant-Control,-0.05587032157755,0.962013922586078,0.304393054572526,0.624315623066956,1,-1.12289978054059,0.04975539451139,6.00000024982518,FALSE
Q8CJ91,Cd209b,69165,Mutant-Control,-0.0751469786361705,0.949245408964394,0.650376526072783,0.866804563249789,1,-0.476795349114235,0.157608455652461,6.00000058849061,FALSE
Q8JZL2,Mchr1,207911,Mutant-Control,0.117129285009878,1.08457459705744,0.322154716009576,0.639307261457706,1,1.07872641146331,0.108581085774094,5.99999324350572,FALSE
Q8JZM7,Cdc73,214498,Mutant-Control,0.0377862017021924,1.02653740808367,0.494885901960975,0.77942026457455,1,0.695269811790814,0.0543475368287112,20.0000128250361,FALSE
Q8K023,Akr1c18,105349,Mutant-Control,0.39730933449985,1.31704928603542,0.0115384044689767,0.102175136988467,1,3.58750753429742,0.110748013962752,6.0000016181827,FALSE
Q8K031,Stard8,236920,Mutant-Control,-0.371869679730398,0.772780352615768,0.0050895220529955,0.0606985756821734,1,-4.30059327120228,0.0864693906816344,5.99998375831738,FALSE
Q8K0C1,Ipo13,230673,Mutant-Control,-0.0467721490826181,0.968099910925864,0.5428877780142,0.808851218920749,1,-0.619024314581992,0.0755578544829889,20.0000087469396,FALSE
Q8K0H1,Slc47a1,67473,Mutant-Control,0.00987323121545813,1.0068670733382,0.905770014986462,0.97202725006729,1,0.123466251716506,0.0799670442586068,5.99999978666581,FALSE
Q8K0Y7,Paxx,227622,Mutant-Control,-0.0999551180589888,0.933062018449557,0.00391858929555855,0.050763812614021,1,-4.54351780436192,0.0219994995866482,6.0000211304444,FALSE
Q8K1B9,Galnt18,233733,Mutant-Control,0.213491085458744,1.15949056895171,0.0350179543813732,0.198713547626043,1,2.71189088241585,0.0787240691884174,6.00000184105576,FALSE
Q8K1S2,Unc5d,210801,Mutant-Control,0.129350920052794,1.09380148057622,0.139076868354164,0.434119527522037,1,1.54064495814859,0.0839589415904342,20.0000081652438,FALSE
Q8K202,Polr1e,64424,Mutant-Control,-0.137284248998519,0.909229092024298,0.166405520925518,0.468265026515022,1,-1.81899396344351,0.0754726248451254,3.00268433391563,FALSE
Q8K203,Neil3,234258,Mutant-Control,0.0849839309491562,1.06067592726347,0.503718369983561,0.785512352521853,1,0.711094314297461,0.11951147582036,6.00000196500876,FALSE
Q8K207,1700025G04Rik,69399,Mutant-Control,0.074747474881419,1.05317667485676,0.351252879339203,0.667196878138979,1,0.95444541806807,0.0783150858775332,20.0000080623472,FALSE
Q8K2I9,Fbh1,50755,Mutant-Control,0.0564065910987504,1.03987245851032,0.477919271092292,0.768674439963053,1,0.723218559352229,0.0779938379198572,20.0000005810607,FALSE
Q8K2Q5,Chchd7,66433,Mutant-Control,-0.165372951859702,0.891697976305978,0.389163725564489,0.700822078235272,1,-0.880278898227252,0.187864269145538,20.0000029572558,FALSE
Q8K2T4,Uqcc3,107197,Mutant-Control,0.241557588841282,1.18226839489658,0.0842538476670361,0.328536292155205,1,2.06685032727951,0.116872318064381,6.00000256369409,FALSE
Q8K2Y7,Mrpl47,74600,Mutant-Control,0.110778519490959,1.07981077607953,0.346792876377576,0.66372703532508,1,1.02065903106444,0.108536265412189,6.00000685644492,FALSE
Q8K371,Amotl2,56332,Mutant-Control,-0.12101346746368,0.919541462252292,0.385757840869142,0.698212722756809,1,-0.935244645573199,0.129392312521087,6.00000049729145,FALSE
Q8K482,Emilin2,246707,Mutant-Control,0.017690171975481,1.01233737805134,0.805580694155115,0.934840423370409,1,0.24941862522707,0.0709256253793232,20.0000114015687,FALSE
Q8K4L4,Pof1b,69693,Mutant-Control,-0.0809157030464736,0.945457358395283,0.748531349976736,0.908276631724104,1,-0.325033355167792,0.24894584435712,19.9999953927056,FALSE
Q8K4T3,Stradb,227154,Mutant-Control,0.0369943829798665,1.02597415077937,0.720214584211732,0.89561392457233,1,0.375487271534551,0.0985236672036227,5.99999999465131,FALSE
Q8QZR0,Tram1l1,229801,Mutant-Control,0.021191785630962,1.0147974403916,0.793909567696133,0.928976172203059,1,0.264752358652833,0.0800438029666455,20.0000102050717,FALSE
Q8QZX2,Haus3,231123,Mutant-Control,0.212948269939715,1.1590543914729,0.202683938784559,0.519410519976022,1,1.51829981137389,0.140254426921795,4.05034191219048,FALSE
Q8R007,Nectin4,71740,Mutant-Control,0.294295016997811,1.22628559780303,0.0469294344168359,0.235141455185118,1,2.49365543216268,0.118017514850709,5.99999819686655,FALSE
Q8R0A6,Vstm2a,211739,Mutant-Control,0.218520060450673,1.16353939681999,0.00956635499918361,0.090917533693684,1,2.86528074926231,0.0762647990103351,20.0000117525371,FALSE
Q8R0L9,Tada3,101206,Mutant-Control,-0.236318581429712,0.84890876647112,0.054666201337852,0.25847966982663,1,-2.38136527930959,0.0992365948571426,6.00000245178366,FALSE
Q8R0N6,Adhfe1,76187,Mutant-Control,0.218098359767564,1.16319934321154,0.0249549208786633,0.163495782313691,1,2.97008096816489,0.0734317892694754,5.99999697500603,FALSE
Q8R1M0,Hmces,232210,Mutant-Control,0.0273365837074255,1.01912893375061,0.800720504853436,0.932222210012731,1,0.255796357307577,0.10686854181647,20.0000050421815,FALSE
Q8R2E9,Ero1lb,67475,Mutant-Control,0.0560206875906899,1.03959434237842,0.742025934622868,0.905510628213712,1,0.344777300012655,0.162483689003405,6.00000025197256,FALSE
Q8R2K1,Fuom,69064,Mutant-Control,0.301462542869538,1.23239312802622,0.0422796847383218,0.221161234217623,1,2.57097182331847,0.117256260895316,6.00000074235044,FALSE
Q8R2R6,Mtg1,212508,Mutant-Control,-0.113833386224346,0.924129292006761,0.435509171103548,0.739424168555534,1,-0.835362123720191,0.13626831166034,6.00000122573498,FALSE
Q8R2S1,Rps6kl1,238323,Mutant-Control,-0.0325520582809733,0.977689281584133,0.715659737747904,0.894427118040732,1,-0.369470966435033,0.0881045095236114,19.9999911989675,FALSE
Q8R2Y9,Nabp2,69917,Mutant-Control,0.0726184929964049,1.05162365054318,0.154182117264995,0.455227091976194,1,1.48102868930453,0.0490324687974179,20.0000255522022,FALSE
Q8R3C6,Rbm19,74111,Mutant-Control,-0.0361424344852379,0.975259171326654,0.638408036071738,0.860370901470597,1,-0.477178364945049,0.0757419806520357,20.0000035635214,FALSE
Q8R422,Cd109,235505,Mutant-Control,0.738498644554533,1.66843865724191,0.000769005275356244,0.0162994855764245,1,6.26333410079121,0.117908231090729,5.99999916055125,FALSE
Q8R4G6,Mgat5,107895,Mutant-Control,0.160208530310477,1.11744864488157,0.0690758635517936,0.295452856940064,1,1.92119445795646,0.0833900647833892,20.0000069802517,FALSE
Q8R4I7,Neto1,246317,Mutant-Control,0.0584611555285015,1.04135441202599,0.399275046083813,0.709521285754616,1,0.907188604962377,0.0644421184401076,5.99989433231064,FALSE
Q8R5A0,Smyd2,226830,Mutant-Control,0.105888159016197,1.07615669544809,0.2991707865359,0.620070536926696,1,1.13629733558261,0.0931870169016147,5.99999974361777,FALSE
Q8VBV4,Fbxw7,50754,Mutant-Control,-0.0110791881164998,0.992349904077493,0.886256659052143,0.964664519062349,1,-0.144878774452726,0.07647212753111,20.0000021589509,FALSE
Q8VBZ0,Dhrsx,236082,Mutant-Control,0.0206642585086048,1.01442644354409,0.835813575645973,0.945826833389252,1,0.209972233921598,0.0984142432676153,20.0000064408326,FALSE
Q8VC57,Kctd5,69259,Mutant-Control,0.0806690138527273,1.05750831999041,0.238151310605368,0.561015040636525,1,1.3098779714269,0.0615851366405158,6.00000166078204,FALSE
Q8VCD3,Lman1l,235416,Mutant-Control,-0.212968460404134,0.862760205639427,0.431935204095681,0.736638349466504,1,-0.850872287263267,0.25029427282104,5.24875688130423,FALSE
